Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,Pitches,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,ERA,FIP
"Shetter, Ryan",Big 12,Texas Tech,Jr,P,2018,262,72.2,302,1105,26.16,8.94,17.22,0.206,0.298,0.328,0.28,24.5,18.21,2.97,3.53
"Shewcraft, Andre",Conference USA,UTSA,Sr,P,,,21,98,385,23.47,13.27,10.2,0.235,0.347,0.309,0.299,19.39,20.41,4.71,3.72
"Shields, Ben",Atlantic 10,Massachusetts,Fr,P,,,22.1,110,414,17.27,9.09,8.18,0.326,0.4,0.4,0.353,19.09,21.82,6.04,3.19
"Shileikis, Brandon",Metro Atlantic,Quinnipiac,Sr,P,,,85.1,384,723,17.97,3.65,14.32,0.307,0.336,0.41,0.319,23.18,21.88,4.22,3.06
"Shimp, Kyle",Big 10,Iowa,So,P,,,9.2,52,188,19.23,19.23,0,0.275,0.423,0.3,0.339,11.54,25,10.24,4.56
"Shinsky, Cole",Mid American,Ohio,Fr,P,,,15.2,70,111,10,11.43,-1.43,0.288,0.386,0.492,0.377,27.14,22.86,5.74,6.77
"Shirah, Will",ACC,Georgia Tech,Fr,P,,,6.1,38,109,26.32,23.68,2.64,0.296,0.5,0.481,0.436,7.89,15.79,9.95,7.41
"Shivak, Andrew",Horizon,Youngstown St.,Fr,P,,,4.1,21,49,14.29,33.33,-19.04,0.286,0.524,0.571,0.469,19.05,14.29,4.15,9.98
"Shiver, Christian",Colonial,Col. of Charleston,So,P,,,3.1,13,65,53.85,7.69,46.16,0.25,0.308,0.333,0.284,7.69,7.69,2.7,-0.4
"Shoemaker, Nate",Big East,Creighton,Fr,P,,,1.2,7,36,42.86,0,42.86,0.286,0.286,0.571,0.35,0,28.57,5.4,-1.85
"Shook, T.J.",Horizon,Oakland,Sr,P,,,10,49,74,20.41,14.29,6.12,0.2,0.408,0.314,0.341,18.37,18.37,6.3,5.05
"Shook, TJ",SEC,South Carolina,Fr,P,,,27,123,455,21.95,12.2,9.75,0.299,0.39,0.346,0.333,20.33,18.7,2.33,2.92
"Short, Avery",Metro Atlantic,Siena,Fr,P,,,28.2,143,439,10.49,8.39,2.1,0.354,0.42,0.622,0.436,20.98,25.87,6.91,5.98
"Shortridge, Aaron",Pac 12,California,Jr,P,2018,114,91,369,1176,20.05,3.79,16.26,0.254,0.287,0.354,0.279,25.2,25.47,2.77,2.94
"Showalter, Justin",Colonial,James Madison,Fr,P,,,13.2,63,214,17.46,3.17,14.29,0.291,0.333,0.564,0.367,26.98,17.46,7.24,5.57
"Shreve, Ryan",West Coast,Pacific,So,P,,,35.2,154,437,23.38,7.79,15.59,0.246,0.312,0.326,0.283,21.43,22.73,4.04,3.03
"Shuck, Tyler",ASUN,FGCU,Fr,P,,,14,78,196,19.23,17.95,1.28,0.328,0.436,0.492,0.397,14.1,19.23,9.64,5.86
"Shugart, Chase",Big 12,Texas,Jr,P,2018,370,95,408,805,16.91,10.05,6.86,0.256,0.346,0.403,0.328,27.7,19.61,4.64,4.54
"Shull, John",Southland,Incarnate Word,Sr,P,,,20.1,93,321,21.51,4.3,17.21,0.282,0.312,0.412,0.308,16.13,27.96,4.43,3.2
"Shulstad, Devin",Mid-Eastern,Florida A&M,Fr,P,,,21,100,170,14,20,-6,0.25,0.4,0.276,0.32,18,25,3.43,4.81
"Shuman, Seth",Sun Belt,Georgia Southern,So,P,,,98,410,1455,23.17,5.37,17.8,0.259,0.302,0.356,0.287,18.29,27.07,4.41,2.53
"Shur, Nick",West Coast,Portland,Sr,P,,,24.2,116,383,12.93,11.21,1.72,0.313,0.405,0.438,0.368,21.55,22.41,5.11,5.63
"Shuster, Jared",ACC,Wake Forest,Fr,UT,,,34,158,625,20.25,13.29,6.96,0.238,0.342,0.446,0.336,19.62,22.78,7.41,5.21
"Shutes, Sam",Mid American,Toledo,Sr,P,,,97,407,1105,20.15,7.37,12.78,0.23,0.295,0.321,0.273,20.15,28.75,2.97,3.24
"Siberhorn, Nolan",Mid American,Toledo,Sr,P,,,7.2,41,87,24.39,14.63,9.76,0.303,0.439,0.545,0.423,17.07,14.63,5.87,5.51
"Sichley, Cole",Ivy League,Penn,Fr,P,,,14,63,191,26.98,17.46,9.52,0.288,0.413,0.442,0.377,26.98,4.76,7.71,4.93
"Siebenberger, Cody",SEC,Missouri,So,P,,,3,16,58,12.5,18.75,-6.25,0.273,0.5,0.455,0.43,25,12.5,9,6.81
"Sifrit, Noah",Big 12,Oklahoma State,Fr,UT,,,25,116,433,15.52,21.55,-6.03,0.205,0.371,0.273,0.304,21.55,23.28,4.32,4.71
"Sigman, Walker",West Coast,BYU,Fr,P,,,3,17,64,0,29.41,-29.41,0.182,0.412,0.182,0.307,17.65,35.29,15,8.15
"Signore, John",Metro Atlantic,Fairfield,Jr,P,,,83,346,864,26.3,5.49,20.81,0.244,0.289,0.329,0.27,19.36,23.41,2.93,2.26
"Sigovich, Eric",Atlantic 10,Saint Josephs,Sr,P,,,10.1,51,183,23.53,15.69,7.84,0.268,0.392,0.415,0.356,9.8,25.49,6.97,4.73
"Sikes, Corey",Southern,Western Caro.,Sr,P,,,46.2,235,750,12.77,6.38,6.39,0.342,0.409,0.528,0.397,12.34,30.64,9.45,5.92
"Sikes, Phillip",Mountain West,New Mexico,Fr,OF,,,3.1,20,82,15,0,15,0.55,0.55,0.85,0.597,10,20,21.6,9.6
"Sikkema, T.J.",SEC,Missouri,So,P,,,70,302,1056,25.17,6.62,18.55,0.273,0.331,0.364,0.307,19.54,21.52,3.34,2.98
"Silber, Nick",Conference USA,Rice,So,P,,,18,95,123,14.74,6.32,8.42,0.405,0.432,0.56,0.415,22.11,15.79,6.5,3.48
"Sills, Noah",Southland,Lamar,Jr,P,,,78,340,1183,14.41,5,9.41,0.276,0.326,0.347,0.297,21.18,30,3,3.72
"Silva, Nick",American East,Maine,Jr,P,,,48.2,236,557,19.49,11.44,8.05,0.305,0.403,0.515,0.393,19.92,19.49,6.1,5.78
"Silverman, Jordan",Metro Atlantic,Rider,Jr,P,,,61.1,277,422,12.27,1.81,10.46,0.315,0.35,0.457,0.345,25.27,25.27,5.72,3.72
"Silvestri, Mark",Atlantic 10,Rhode Island,Jr,P,,,23,102,345,13.73,13.73,0,0.259,0.363,0.42,0.337,20.59,24.51,1.57,5.15
"Simeone, Joe",AAC,UConn,Fr,P,,,21.1,100,342,17,11,6,0.262,0.36,0.452,0.351,9,36,5.91,5.99
"Simmons, Garett",Mid American,Ball St.,So,P,,,12,70,253,12.86,22.86,-10,0.313,0.486,0.521,0.43,25.71,8.57,14.25,8.56
"Simon, Christian",Conference USA,Marshall,Fr,P,,,9.1,56,132,16.07,3.57,12.5,0.49,0.536,0.776,0.547,10.71,17.86,15.43,8.86
"Simon, Trevor",Mid American,Ball St.,Sr,P,,,2.2,17,48,11.76,11.76,0,0.273,0.412,0.273,0.321,23.53,11.76,0,6.78
"Simonelli, Anthony",Sun Belt,Coastal Carolina,Fr,P,,,27,126,450,10.32,7.94,2.38,0.275,0.357,0.471,0.349,27.78,20.63,7,5.52
"Simonetti, Matt",Metro Atlantic,Manhattan,Sr,P,,,76.2,349,1133,21.78,6.3,15.48,0.297,0.352,0.431,0.338,20.92,20.34,4.11,2.85
"Simonian, Nick",Horizon,Ill.-Chicago,Jr,P,,,7,37,35,24.32,10.81,13.51,0.394,0.459,0.515,0.422,18.92,10.81,7.71,2.29
"Simpler, Ryan",Southern,ETSU,Sr,P,,,96.1,431,1287,21.81,3.48,18.33,0.313,0.346,0.438,0.337,20.88,21.35,5.14,3.26
"Simpson, Jack",Patriot,Bucknell,So,P,,,45.2,220,659,12.73,8.18,4.55,0.305,0.373,0.439,0.349,20,26.36,6.31,4.14
"Simpson, Phil",Big South,Campbell,Jr,P,,,32.2,155,522,12.26,7.74,4.52,0.341,0.406,0.538,0.399,23.23,20.65,6.06,5.66
"Simpson, Trent",OVC,Jacksonville St.,Sr,INF,,,25.2,114,391,24.56,7.02,17.54,0.26,0.316,0.337,0.289,18.42,24.56,4.56,2.51
"Sims, Donovin",Mid American,Northern Ill.,Sr,P,,,37,184,192,15.76,10.33,5.43,0.354,0.424,0.466,0.387,18.48,22.28,7.78,4.34
"Sinclair, Jack",AAC,UCF,Fr,P,,,16.1,74,287,21.62,9.46,12.16,0.22,0.351,0.322,0.308,20.27,20.27,4.41,4.39
"Singer, Brady",SEC,Florida,Jr,P,2018,18,113,456,1740,25,4.82,20.18,0.203,0.259,0.308,0.249,27.63,19.52,2.55,3.07
"Sipowicz, Andrew",Metro Atlantic,Canisius,Jr,P,,,63.2,299,633,16.05,7.36,8.69,0.313,0.371,0.453,0.355,15.38,29.43,5.65,4.19
"Sisk, Evan",Colonial,Col. of Charleston,Jr,P,2018,483,91.1,374,1402,20.86,6.42,14.44,0.219,0.286,0.299,0.262,33.16,16.58,2.96,3.09
"Skelton, Brian",Summit League,Fort Wayne,Fr,P,,,2.1,21,100,9.52,47.62,-38.1,0.222,0.667,0.333,0.499,9.52,14.29,34.71,18.39
"Skidmore, Kyle",Colonial,Hofstra,So,P,,,3,19,77,15.79,26.32,-10.53,0.25,0.526,0.417,0.433,10.53,21.05,18,8.15
"Skinner, Hamp",Southern,Samford,So,P,,,44,200,546,23,12,11,0.237,0.34,0.367,0.314,19.5,22,4.91,4.44
"Skirrow, Noah",Big South,Liberty,Fr,P,,,67,304,1220,25.33,13.82,11.51,0.22,0.352,0.324,0.31,21.71,17.11,4.57,4.15
"Skolnicki, Jared",Mid American,Kent St.,Sr,P,,,67.2,285,726,20,5.96,14.04,0.273,0.319,0.373,0.301,20.7,25.61,3.19,3.12
"Skubal, Tarik",Western Athletic,Seattle U,Jr,P,2018,255,80,361,783,29.36,15.51,13.85,0.223,0.357,0.338,0.316,13.02,21.33,4.16,3.83
"Slaten, Justin",Mountain West,New Mexico,So,P,,,66.2,330,1108,18.79,9.09,9.7,0.318,0.394,0.5,0.38,26.06,13.03,7.02,4.51
"Slattery, Benjamin",West Coast,Pepperdine,So,P,,,34.2,146,503,8.9,6.85,2.05,0.277,0.342,0.415,0.329,26.71,28.77,5.19,4.38
"Sleeman, Caleb",Big 10,Michigan State,Jr,P,,,21,99,337,21.21,13.13,8.08,0.25,0.343,0.362,0.309,15.15,24.24,5.57,3.77
"Sleeper, Luke",Pac 12,Stanford,So,P,,,1.1,6,22,16.67,16.67,0,0.2,0.333,0.4,0.322,33.33,16.67,0,4.06
"Sliepka, JJ",Ivy League,Brown,Jr,P,,,26,114,235,13.16,3.51,9.65,0.299,0.325,0.477,0.339,22.81,29.82,3.81,4.07
"Sliepka, Mikey",Ivy League,Yale,Sr,INF,,,3,19,22,15.79,0,15.79,0.556,0.526,1.111,0.658,10.53,15.79,18,9.81
"Slifer, Clayton",OVC,Eastern Ill.,Jr,P,,,10.2,50,102,16,18,-2,0.184,0.36,0.342,0.321,26,20,7.59,6.09
"Sloan, Caleb",Big 12,TCU,Fr,P,,,31.1,154,507,17.53,11.04,6.49,0.292,0.364,0.354,0.317,20.78,21.43,4.6,3.98
"Sloan, Grant",Big 10,Indiana,Jr,P,,,9.1,41,63,14.63,7.32,7.31,0.229,0.341,0.371,0.32,24.39,26.83,2.89,5.23
"Slominski, Daniel",West Coast,San Francisco,Jr,P,,,32.1,144,159,19.44,6.25,13.19,0.258,0.333,0.492,0.349,25.69,18.75,4.45,6.54
"Small, Ethan",SEC,Mississippi St.,So,P,2018,789,101.1,427,1759,28.57,7.73,20.84,0.24,0.3,0.349,0.285,15.93,24.36,3.2,2.8
"Smart, Weston",Southland,Houston Baptist,Sr,P,,,35.2,162,484,11.73,9.88,1.85,0.25,0.34,0.39,0.318,29.01,22.22,4.29,4.97
"Smiddy, Shay",ACC,Louisville,So,P,,,45.2,196,794,28.57,12.76,15.81,0.224,0.327,0.333,0.296,17.35,19.39,2.96,3.61
"Smith II, Gregory",Mid-Eastern,Savannah St.,Jr,P,,,32,168,438,16.67,13.69,2.98,0.319,0.429,0.4,0.369,19.64,18.45,6.19,4.52
"Smith, Alex",AAC,Memphis,Jr,OF,,,21.2,106,382,19.81,14.15,5.66,0.287,0.415,0.379,0.36,16.04,22.64,6.23,4.47
"Smith, Angelo",Big 10,Michigan,Fr,P,,,23.2,101,336,19.8,11.88,7.92,0.179,0.327,0.192,0.257,30.69,12.87,1.14,3.88
"Smith, Blaine",Southern,Samford,Fr,UT,,,0.1,4,13,0,50,-50,0,0.75,0,0.526,0,25,54,93.15
"Smith, Blake",SEC,Mississippi St.,Sr,P,,,23,100,388,22,11,11,0.238,0.37,0.321,0.321,15,27,3.52,4.02
"Smith, Brandon",Atlantic 10,Dayton,Jr,OF,,,18.1,91,224,17.58,12.09,5.49,0.278,0.418,0.472,0.389,20.88,18.68,6.38,6.52
"Smith, Braxton",Conference USA,Louisiana Tech,Jr,P,,,28,124,407,31.45,10.48,20.97,0.287,0.363,0.389,0.33,16.13,14.52,3.21,2.33
"Smith, Brayson",Southland,New Orleans,Jr,P,,,53,252,820,20.63,9.52,11.11,0.3,0.377,0.415,0.346,20.63,19.05,4.58,3.62
"Smith, Brendan",American East,Albany (NY),Jr,P,,,55.2,262,527,22.14,12.21,9.93,0.27,0.366,0.381,0.329,18.7,19.08,6.14,3.82
"Smith, Brett",Conference USA,Old Dominion,So,P,,,27,118,225,22.03,5.08,16.95,0.303,0.339,0.532,0.366,17.8,24.58,5.67,4.89
"Smith, C.J.",SEC,Georgia,Fr,UT,,,36.1,148,182,18.24,8.78,9.46,0.213,0.297,0.315,0.273,26.35,22.97,2.48,3.78
"Smith, Chad",Mountain West,New Mexico,Jr,P,,,23,122,364,8.2,14.75,-6.55,0.374,0.492,0.535,0.446,26.23,16.39,9.78,6.41
"Smith, Chase",ACC,Pittsburgh,Fr,P,,,31.1,139,458,14.39,13.67,0.72,0.193,0.324,0.22,0.261,31.65,17.27,3.16,4.18
"Smith, Cody",Big South,Charleston So.,Sr,INF,2018,1164,29,135,456,32.59,11.85,20.74,0.235,0.319,0.374,0.302,14.07,18.52,5.59,3.56
"Smith, Dylan",Big 12,TCU,Jr,P,2018,531,19.1,89,295,21.35,10.11,11.24,0.234,0.326,0.351,0.301,16.85,28.09,2.79,4.25
"Smith, Griffan",Big 10,Ohio State,Fr,P,,,32,161,560,13.04,9.32,3.72,0.321,0.366,0.47,0.348,18.63,24.84,5.34,3.33
"Smith, Harrison",Big South,High Point,So,P,,,38.2,177,678,24.86,10.17,14.69,0.267,0.362,0.473,0.359,11.3,25.99,5.35,5.11
"Smith, Harrison",Summit League,Oral Roberts,Sr,P,,,9.2,50,204,12,16,-4,0.342,0.48,0.5,0.427,20,18,13.97,6.84
"Smith, Hunter",AAC,Memphis,Jr,P,,,64.1,273,862,23.08,5.49,17.59,0.248,0.311,0.325,0.284,22.71,21.98,3.08,2.91
"Smith, Jahborus",Southwestern,Alcorn,Sr,P,,,74.1,359,884,22.01,14.76,7.25,0.259,0.382,0.411,0.347,15.32,20.89,6.17,4.66
"Smith, James",Summit League,Omaha,Sr,P,,,9.2,51,163,13.73,17.65,-3.92,0.293,0.412,0.561,0.407,27.45,15.69,7.45,7.39
"Smith, Jeramy",Western Athletic,Grand Canyon,Sr,P,,,22,98,353,17.35,15.31,2.04,0.167,0.306,0.244,0.259,15.31,33.67,4.91,4.51
"Smith, Joe",Southwestern,Alcorn,Jr,P,,,19,96,256,17.71,23.96,-6.25,0.2,0.448,0.277,0.356,12.5,23.96,9,6.78
"Smith, Jonah",Big East,Creighton,So,P,,,33.1,142,456,16.9,7.04,9.86,0.248,0.303,0.372,0.294,24.65,26.76,4.32,3.87
"Smith, Kevin",SEC,Georgia,Jr,P,2018,200,63.1,272,473,29.04,9.19,19.85,0.233,0.327,0.322,0.294,18.75,18.75,3.69,3.29
"Smith, Kyle",Atlantic 10,Saint Josephs,So,P,,,9.1,47,160,10.64,19.15,-8.51,0.25,0.426,0.281,0.336,31.91,8.51,2.89,6
"Smith, Kyle",Big West,Cal Poly,Sr,P,,,18,93,313,22.58,16.13,6.45,0.297,0.419,0.568,0.414,12.9,20.43,7.5,6.54
"Smith, Kyle",Southern,The Citadel,Sr,P,,,16.2,83,306,14.46,8.43,6.03,0.347,0.41,0.5,0.389,19.28,22.89,7.02,4.94
"Smith, Ledgend",Big 12,Oklahoma,Fr,P,,,7.2,39,140,33.33,7.69,25.64,0.313,0.385,0.563,0.392,7.69,15.38,11.74,5.23
"Smith, Logan",Patriot,Army,So,P,,,6.2,30,87,26.67,16.67,10,0.2,0.333,0.28,0.286,16.67,23.33,5.4,2.99
"Smith, Noah",Northeast,Mt. St. Marys,Jr,P,,,37.1,185,427,11.35,10.81,0.54,0.335,0.438,0.465,0.396,16.22,28.11,8.68,5.06
"Smith, Patrick J.",Big 10,Purdue,Jr,P,,,13.2,69,198,10.14,8.7,1.44,0.377,0.42,0.492,0.39,27.54,17.39,8.56,4.43
"Smith, Pierce",SEC,Ole Miss,Jr,P,,,0.1,4,14,0,0,0,0,0.75,0,0.541,25,0,54,93.15
"Smith, Russell",Big 12,TCU,Fr,P,,,18.1,87,313,18.39,11.49,6.9,0.284,0.379,0.459,0.363,14.94,27.59,3.93,4.8
"Smith, Ryan",Ivy League,Princeton,Jr,P,,,48,228,433,22.81,12.28,10.53,0.284,0.382,0.421,0.351,19.3,17.54,6,4.13
"Smith, Shane",Mid American,Miami (OH),Jr,P,,,48.2,202,607,17.82,8.42,9.4,0.246,0.322,0.341,0.295,25.25,23.76,2.77,3.5
"Smith, Tyler",Metro Atlantic,Canisius,Sr,P,2018,241,36.2,157,262,27.39,12.74,14.65,0.186,0.293,0.233,0.245,21.66,17.83,0.98,2.95
"Smith, Tyler",AAC,East Carolina,So,P,,,60.2,240,839,14.17,5,9.17,0.217,0.275,0.253,0.24,46.67,10,1.78,2.96
"Smith, Tyler",Big West,Cal St. Fullerton,Fr,P,,,3,13,47,23.08,7.69,15.39,0.333,0.385,0.583,0.411,23.08,15.38,6,6.48
"Smith, Tyler",Southwestern,Alcorn,Jr,P,,,35,172,465,15.7,9.3,6.4,0.342,0.401,0.577,0.409,14.53,26.74,10.54,6.12
"Smith, Will",Big South,Presbyterian,Sr,P,,,44.1,214,682,15.89,9.35,6.54,0.315,0.397,0.42,0.358,20.09,21.96,6.5,4.1
"Smith, Zach",Summit League,North Dakota St.,Fr,UT,,,16,78,122,24.36,12.82,11.54,0.318,0.423,0.379,0.362,21.79,11.54,5.62,3.02
"Smutzer, Josh",Atlantic 10,Davidson,Sr,P,,,20.2,89,311,8.99,5.62,3.37,0.25,0.337,0.408,0.325,28.09,26.97,6.53,5.92
"Smyth, Kyle",Metro Atlantic,Niagara,Fr,P,,,20.1,105,287,15.24,27.62,-12.38,0.181,0.419,0.194,0.317,17.14,23.81,2.66,6.18
"Snarskis, Quinn",Big 10,Illinois,Jr,P,,,73,302,897,11.26,8.61,2.65,0.233,0.305,0.278,0.264,35.43,21.85,2.84,3.59
"Snavely, Preston",Missouri Valley,Wichita St.,So,P,,,40,191,755,18.32,15.18,3.14,0.25,0.403,0.304,0.332,18.85,20.94,5.17,4.4
"Snyder, Jacob",Southwestern,Southern U.,So,P,,,56.2,275,846,10.91,14.18,-3.27,0.271,0.404,0.413,0.362,21.45,25.45,6.35,6.47
"Snyder, Justin",Northeast,Bryant,Jr,P,,,23,118,357,16.95,16.95,0,0.278,0.407,0.422,0.362,21.19,16.95,3.52,4.97
"Snyder, Nick",Big 12,West Virginia,So,P,,,4,29,128,20.69,44.83,-24.14,0.267,0.586,0.533,0.483,10.34,6.9,22.5,13.15
"Sobieraski, Charlie",Metro Atlantic,Canisius,Sr,P,,,71.1,311,650,15.43,12.86,2.57,0.23,0.334,0.326,0.298,20.58,28.62,4.42,4.93
"Sofield, James",ASUN,NJIT,Sr,P,,,6,37,42,10.81,18.92,-8.11,0.321,0.459,0.536,0.423,21.62,18.92,10.5,7.98
"Softley, Austin",Southwestern,Ark. Pine Bluff,Sr,P,,,23.2,152,186,15.13,21.05,-5.92,0.32,0.526,0.466,0.443,15.79,15.13,9.89,7.8
"Solesky, Chase",AAC,Tulane,So,P,,,22,111,410,11.71,13.51,-1.8,0.358,0.441,0.558,0.427,24.32,18.92,9.82,6.97
"Solis, Aaron",Southwestern,Texas Southern,Jr,P,,,90.2,397,1112,17.38,6.55,10.83,0.27,0.35,0.353,0.315,23.43,23.17,3.67,3.69
"Solomon, Joe",West Coast,Pacific,Fr,P,,,9.2,52,115,26.92,7.69,19.23,0.341,0.423,0.634,0.428,7.69,17.31,13.03,4.13
"Somers, Kolby",Pac 12,Oregon,Fr,UT,,,62.1,270,561,17.04,4.81,12.23,0.287,0.33,0.409,0.318,18.52,29.63,4.62,3.58
"Sommer, Cameron",Western Athletic,UTRGV,Jr,P,,,6,31,89,0,16.13,-16.13,0.32,0.452,0.52,0.418,25.81,29.03,6,6.15
"Sommer, Tommy",Big 10,Indiana,Fr,,,,29.1,126,321,21.43,8.73,12.7,0.257,0.325,0.389,0.312,20.63,24.6,3.07,3.42
"Sommerfeld, Luke",Atlantic 10,Saint Louis,Sr,P,,,41.2,183,597,20.22,12.57,7.65,0.215,0.322,0.309,0.285,22.95,20.77,2.59,4.26
"Sommers, Jake",Horizon,Milwaukee,Jr,P,,,62,297,840,18.18,8.75,9.43,0.312,0.384,0.436,0.354,18.86,20.88,6.53,4.2
"Sondergard, Brian",ASUN,NJIT,Sr,P,,,38.2,157,339,15.29,8.28,7.01,0.2,0.274,0.314,0.26,21.02,35.03,3.03,4.09
"Song, Noah",Patriot,Navy,Jr,P,,,89,361,1060,33.52,11.36,22.16,0.176,0.274,0.246,0.241,18.28,19.67,1.92,2.35
"Sonnier, Gavin",Southland,McNeese,So,P,,,10.2,60,191,18.33,13.33,5,0.326,0.45,0.5,0.407,18.33,15,10.12,4.52
"Soporowski, Pete",Metro Atlantic,Rider,So,P,,,65.2,313,463,15.34,8.63,6.71,0.318,0.377,0.442,0.352,18.53,25.88,5.35,3.7
"Sorensen, John",Big 12,Kansas State,Fr,INF,,,1,5,19,0,0,0,0.4,0.4,0.8,0.497,40,20,9,3.15
"Soto, Gio",Conference USA,FIU,So,P,,,11,54,81,24.07,14.81,9.26,0.238,0.389,0.333,0.332,20.37,14.81,6.55,3.78
"Sotomayor, Gabriel",Big 12,Kansas,So,P,,,23.2,111,402,18.02,13.51,4.51,0.247,0.387,0.382,0.346,15.32,27.03,4.56,4.7
"Sousa, Bennett",ACC,Virginia,Sr,P,2018,288,43,196,632,31.12,11.22,19.9,0.22,0.316,0.311,0.281,18.88,15.31,5.23,2.73
"Sova, Alex",Southern,UNCG,Sr,P,,,0.1,5,19,0,40,-40,0.667,0.8,1.333,0.773,0,20,81,63.15
"Spacke, Dylan",Big West,Long Beach St.,So,P,,,35.2,167,689,25.75,13.17,12.58,0.272,0.377,0.412,0.344,17.37,16.17,4.54,3.29
"Spada, Michael",Patriot,Holy Cross,Sr,P,,,2.1,15,38,6.67,13.33,-6.66,0.462,0.533,0.692,0.516,33.33,6.67,15.43,5.05
"Spadafino, Nick",Colonial,Delaware,Sr,P,,,51.2,250,791,16.4,7.6,8.8,0.329,0.396,0.413,0.354,26,14.8,6.27,3.75
"Spaeth, Hunter",Southland,Abilene Christian,Jr,P,,,0.1,4,18,0,50,-50,1,1,2,0.966,0,0,0,63.15
"Spagnuolo, Brendan",ACC,Boston College,Jr,P,,,2.1,24,54,0,16.67,-16.67,0.588,0.667,0.824,0.604,16.67,12.5,46.29,17.91
"Spalt, Logan",OVC,Southeast Mo. St.,So,P,,,57,269,916,17.1,8.55,8.55,0.294,0.372,0.455,0.356,19.7,23.79,6.63,4.81
"Spangler, Zach",Mid American,Kent St.,Sr,P,,,16.2,74,212,16.22,12.16,4.06,0.217,0.338,0.233,0.272,27.03,20.27,3.24,3.89
"Sparks, Mitchell",Mid American,Eastern Mich.,Jr,P,,,35,143,333,16.78,3.5,13.28,0.261,0.294,0.388,0.292,23.78,28.67,3.86,2.75
"Sparks, Nick",West Coast,Saint Marys (CA),So,P,,,10.2,52,192,19.23,13.46,5.77,0.244,0.404,0.39,0.36,13.46,26.92,5.91,5.7
"Sparling, Sean",Big West,UC Irvine,Sr,P,,,42.2,178,665,16.85,7.3,9.55,0.241,0.298,0.358,0.286,32.02,20.22,3.38,3.03
"Spear, Cole",Big West,UC Irvine,So,P,,,19.2,94,358,18.09,10.64,7.45,0.333,0.415,0.564,0.41,18.09,19.15,5.95,5.44
"Spear, Dan",Atlantic 10,Davidson,Jr,P,,,5.1,23,86,13.04,13.04,0,0.167,0.304,0.333,0.283,21.74,30.43,3.38,4.32
"Spear, Nick",Southern,Mercer,Jr,P,,,38.1,175,747,34.29,17.71,16.58,0.207,0.349,0.336,0.31,10.86,18.29,3.52,3.54
"Spears, Zach",Mid American,Miami (OH),Jr,P,2018,234,82,361,1221,24.38,10.8,13.58,0.263,0.349,0.397,0.327,21.88,17.45,3.73,3.88
"Spedafino, Angelo",American East,Albany (NY),Jr,P,,,11.2,57,121,22.81,12.28,10.53,0.289,0.439,0.378,0.375,21.05,12.28,6.17,5.2
"Spellacy, Michael",West Coast,Gonzaga,Fr,INF,,,5.2,27,91,7.41,22.22,-14.81,0.25,0.444,0.3,0.356,14.81,33.33,3.18,6.42
"Spence, Dylan",Southern,The Citadel,Jr,P,,,92.1,417,1450,14.87,4.8,10.07,0.299,0.355,0.419,0.335,26.62,19.9,4,4.2
"Spencer, AJ",Conference USA,Middle Tenn,Jr,P,,,31.2,159,254,22.01,22.01,0,0.276,0.44,0.366,0.369,15.09,18.87,7.96,4.36
"Spencer, Fredrick",Southwestern,Mississippi Val.,Jr,INF,,,6.1,49,143,12.24,24.49,-12.25,0.543,0.633,0.971,0.622,6.12,14.29,27,11.34
"Sperling, Evan",ACC,Virginia,Jr,P,,,29.2,124,423,34.68,10.48,24.2,0.178,0.29,0.224,0.245,12.9,23.39,3.64,1.95
"Spezia, Dylan",Big West,UC Davis,Jr,P,,,1.2,9,35,11.11,44.44,-33.33,0.25,0.667,0.25,0.485,22.22,0,5.4,13.98
"Spezia, Jeremy",Mid American,Bowling Green,Fr,P,,,34.1,155,288,11.61,9.03,2.58,0.27,0.348,0.453,0.346,20.65,32.26,6.55,5.11
"Spicer, Jack",Missouri Valley,Illinois St.,Sr,P,,,3.1,19,45,15.79,15.79,0,0.438,0.526,0.688,0.512,21.05,10.53,18.9,8.31
"Spicer, Jordan",AAC,UCF,Jr,P,,,38.2,174,647,25.29,8.05,17.24,0.279,0.356,0.409,0.335,21.84,16.67,6.05,3.02
"Spiers, Carson",ACC,Clemson,So,P,,,43.1,169,233,23.08,11.24,11.84,0.15,0.243,0.252,0.225,22.49,28.4,2.08,3.56
"Spinoso, Dom",Northeast,Fairleigh Dickinson,Fr,P,,,4.2,30,54,10,20,-10,0.391,0.533,0.739,0.524,16.67,20,17.36,9.81
"Spranger, Grant",Big East,Creighton,Sr,P,,,25.1,113,407,30.97,6.19,24.78,0.262,0.319,0.369,0.301,23.01,13.27,4.62,1.95
"Spratlin, Carey",Big South,Gardner-Webb,Fr,P,,,14,75,273,6.67,14.67,-8,0.305,0.413,0.475,0.381,20,28,10.29,7.08
"Sprengel, Nick",West Coast,San Diego,Jr,P,2018,450,37.1,196,784,26.02,15.31,10.71,0.321,0.444,0.519,0.414,19.9,8.16,11.33,5.49
"Springer, Sam",SEC,Tennessee,Fr,P,,,3.1,19,78,15.79,26.32,-10.53,0.231,0.421,0.385,0.359,21.05,15.79,8.1,6.05
"Springs, Colton",Big South,Presbyterian,Jr,P,,,29.2,133,357,33.08,20.3,12.78,0.147,0.338,0.216,0.275,14.29,18.05,3.34,3.66
