Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Shaddy, Carson",SEC,Arkansas,Sr,INF,2018,311,639,0.319,0.405,0.531,25,0.213,15,24,23.47,9.23,-14.24,0.393,0.401,36,114
"Shadid, Andy",Missouri Valley,Bradley,Jr,OF,,,466,0.295,0.341,0.443,11,0.149,12,24,20.6,6.22,-14.38,0.357,0.345,4,61
"Shadid, Luke",Missouri Valley,Bradley,So,INF,,,335,0.32,0.391,0.459,5,0.139,22,27,17.31,7.16,-10.15,0.386,0.377,12,53
"Shaffer, Trey",Southland,Southeastern LA.,Fr,OF,,,8,0.167,0.375,0.5,0,0.333,1,1,62.5,12.5,-50,1,0.373,0,1
"Shah, Nick",Patriot,Lafayette,Sr,C,,,69,0.246,0.319,0.295,0,0.049,0,0,23.19,10.14,-13.05,0.333,0.281,-3,5
"Shahidi, Toran",ASUN,USC Upstate,Jr,C,,,147,0.301,0.408,0.407,1,0.106,1,1,20.41,7.48,-12.93,0.391,0.367,4,22
"Shaikin, Sam",Horizon,Valparaiso,Jr,INF,,,431,0.288,0.392,0.424,10,0.135,7,9,16.71,12.76,-3.95,0.327,0.36,9,62
"Shanfeldt, Jeff",Patriot,Lehigh,Jr,C,,,339,0.249,0.363,0.343,4,0.094,0,1,13.86,12.68,-1.18,0.28,0.32,-4,37
"Shannon, Cameron",Southwestern,Grambling,Jr,OF,,,59,0.255,0.322,0.373,1,0.118,2,2,27.12,10.17,-16.95,0.333,0.302,-2,6
"Share, Jared",Conference USA,Old Dominion,So,INF,,,21,0.158,0.19,0.158,0,0,0,0,14.29,4.76,-9.53,0.176,0.158,-3,-1
"Sharp, Brian",SEC,Missouri,Jr,INF,2018,770,475,0.305,0.398,0.451,12,0.146,8,14,24.42,13.89,-10.53,0.395,0.37,14,72
"Sharpley, Zack",Pac 12,Southern Cal,So,C,,,5,0,0,0,0,0,0,0,20,0,-20,0,0,-1,-1
"Shatto, Matt",American East,UMBC,So,C,,,18,0.333,0.556,0.333,0,0,0,0,16.67,27.78,11.11,0.444,0.427,1,4
"Shaw, Hal",Northeast,Sacred Heart,Jr,P,,,6,0.2,0.333,0.2,0,0,0,0,33.33,16.67,-16.66,0.333,0.262,0,0
"Shaw, Josh",Big East,St. Johns (NY),Jr,INF,2018,573,549,0.31,0.348,0.383,1,0.073,11,14,6.56,4.74,-1.82,0.326,0.323,-6,61
"Shaw, Ryan",Atlantic 10,Richmond,So,C,,,37,0.161,0.27,0.161,0,0,0,0,27.03,10.81,-16.22,0.227,0.213,-4,1
"Shaw, Tate",Big 12,Texas,Jr,OF,,,264,0.287,0.367,0.408,2,0.121,6,10,17.42,9.47,-7.95,0.348,0.344,2,34
"Sheaffer, David",Colonial,UNCW,Sr,C,,,103,0.225,0.301,0.292,1,0.067,0,0,11.65,8.74,-2.91,0.244,0.269,-6,7
"Shearer, Brandon",West Coast,Loyola Marymount,Jr,INF,,,334,0.269,0.344,0.35,2,0.081,4,5,15.27,9.88,-5.39,0.316,0.314,-6,35
"Shebloski, Andrew",West Coast,Saint Marys (CA),So,OF,,,43,0.317,0.349,0.341,0,0.024,1,1,16.28,4.65,-11.63,0.382,0.306,-1,4
"Shedler-McAvoy, Tyler",Big East,Seton Hall,So,OF,,,157,0.289,0.376,0.393,2,0.104,15,17,13.38,11.46,-1.92,0.327,0.341,1,20
"Shelton, Cole",Ivy League,Yale,Fr,INF,,,29,0.185,0.241,0.259,0,0.074,0,0,27.59,3.45,-24.14,0.263,0.224,-3,1
"Shelton, Dee",ASUN,Stetson,Fr,2B,,,14,0,0.286,0,0,0,0,1,21.43,28.57,7.14,0,0.197,-2,0
"Shelton, Tripp",Southern,UNCG,Sr,INF,,,563,0.3,0.361,0.452,13,0.153,16,20,14.21,8.17,-6.04,0.336,0.359,11,80
"Shenton, Austin",Conference USA,FIU,So,INF,2019,,172,0.358,0.424,0.595,8,0.236,2,3,15.12,9.3,-5.82,0.388,0.433,14,35
"Shepard, Shane",ACC,NC State,Sr,INF,,,311,0.206,0.363,0.391,9,0.185,1,1,27.65,19.94,-7.71,0.268,0.335,0,38
"Shepherd, Cam",SEC,Georgia,So,SS,2019,,402,0.272,0.356,0.422,8,0.15,5,8,14.18,10.7,-3.48,0.303,0.339,1,50
"Shepherd, Connor",Big 12,TCU,So,INF,,,170,0.213,0.335,0.376,5,0.163,4,4,24.12,14.71,-9.41,0.26,0.317,-3,18
"Shepherd, Craig",Missouri Valley,Evansville,So,INF,,,281,0.239,0.317,0.282,1,0.042,0,2,15.66,9.25,-6.41,0.286,0.278,-14,21
"Sheppard, Garrett",Sun Belt,Coastal Carolina,Fr,C,,,5,0.4,0.4,0.6,0,0.2,0,0,40,0,-40,0.667,0.424,0,1
"Sherley, Luke",Sun Belt,Texas State,Sr,INF,2018,405,695,0.255,0.344,0.333,5,0.078,21,29,13.24,11.22,-2.02,0.293,0.31,-15,70
"Sherman, Zach",Pac 12,Arizona,So,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Shewmake, Braden",SEC,Texas A&M,So,INF,2019,,430,0.328,0.377,0.501,14,0.173,20,25,8.6,6.05,-2.55,0.333,0.376,15,67
"Shifflett, Shane",SEC,Florida,Fr,UT,,,31,0.276,0.29,0.276,0,0,0,0,16.13,0,-16.13,0.32,0.25,-2,2
"Shimko, J.J.",ASUN,USC Upstate,Sr,OF,,,455,0.267,0.365,0.365,2,0.098,7,8,15.16,11.87,-3.29,0.318,0.33,-2,54
"Shinkle, Blake",Big 12,Kansas,Jr,INF,,,31,0.296,0.387,0.333,0,0.037,4,4,16.13,3.23,-12.9,0.364,0.33,0,4
"Shinn, Ryan",SEC,Kentucky,Jr,OF,,,50,0.308,0.38,0.462,1,0.154,1,1,20,12,-8,0.393,0.383,2,8
"Shipley, Harry",Big 10,Purdue,Sr,INF,,,661,0.245,0.362,0.301,3,0.056,39,47,15.43,9.98,-5.45,0.295,0.315,-11,69
"Shirley, Austin",Big East,Georgetown,Sr,OF,,,423,0.214,0.312,0.274,3,0.06,15,16,13.71,11.35,-2.36,0.246,0.276,-21,31
"Shirley, Dustin",Ivy League,Dartmouth,Sr,INF,,,499,0.286,0.327,0.414,6,0.128,22,30,12.02,5.21,-6.81,0.311,0.32,-6,55
"Shockey, Brady",Pac 12,Southern Cal,So,OF,,,126,0.227,0.302,0.264,0,0.036,1,1,7.14,8.73,1.59,0.24,0.258,-8,7
"Shook, Cody",Sun Belt,Georgia Southern,Fr,OF,,,5,0.2,0.2,0.2,0,0,0,0,60,0,-60,0.5,0.176,-1,0
"Short, Bryce",ASUN,NJIT,Fr,C,,,26,0.208,0.231,0.208,0,0,0,0,42.31,3.85,-38.46,0.385,0.203,-3,0
"Short, Connor",SEC,Alabama,Sr,INF,,,243,0.216,0.3,0.338,4,0.123,2,4,24.28,8.64,-15.64,0.274,0.287,-10,20
"Shoupe, Brody",OVC,Morehead St.,So,C,,,74,0.25,0.392,0.411,2,0.161,0,1,17.57,10.81,-6.76,0.286,0.364,2,11
"Shrode, Carson",OVC,UT Martin,Jr,OF,,,179,0.2,0.263,0.352,5,0.152,1,1,43.02,6.7,-36.32,0.337,0.268,-10,12
"Shrouder, Josh",OVC,Austin Peay,So,INF,,,4,0.25,0.25,1,1,0.75,0,0,25,0,-25,0,0.504,1,1
"Shrum, Dillan",Mountain West,Nevada,So,1B,,,253,0.301,0.423,0.495,6,0.194,1,3,18.18,6.32,-11.86,0.359,0.4,14,45
"Shuck, Tyler",ASUN,FGCU,Fr,P,,,19,0.267,0.421,0.267,0,0,0,0,21.05,5.26,-15.79,0.364,0.335,0,2
"Shuffield, Dalton",Sun Belt,Texas State,Fr,INF,,,103,0.256,0.282,0.4,2,0.144,1,3,12.62,4.85,-7.77,0.28,0.304,-3,10
"Shull, Ryan",Big South,Longwood,Sr,OF,,,297,0.22,0.3,0.307,1,0.087,10,12,25.25,9.43,-15.82,0.302,0.273,-16,21
"Shuman, Seth",Sun Belt,Georgia Southern,So,P,,,11,0.182,0.182,0.182,0,0,0,2,45.45,0,-45.45,0.333,0.16,-2,0
"Sidwell, Kirk",ASUN,Stetson,Jr,OF,,,224,0.286,0.299,0.343,1,0.056,2,4,25,2.68,-22.32,0.382,0.282,-10,17
"Siebenberger, Cody",SEC,Missouri,So,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Siedem, Matt",Colonial,Hofstra,Jr,C,,,64,0.231,0.328,0.288,0,0.058,1,2,14.06,12.5,-1.56,0.279,0.293,-2,6
"Siener, Austin",Western Athletic,UTRGV,Sr,INF,,,343,0.262,0.347,0.403,9,0.141,10,15,18.08,10.2,-7.88,0.301,0.33,-1,40
"Sikes, Phillip",Mountain West,New Mexico,Fr,OF,,,95,0.282,0.358,0.353,1,0.071,2,4,21.05,4.21,-16.84,0.359,0.32,-1,10
"Silmon, Larry",Mid-Eastern,Savannah St.,Sr,C,,,138,0.21,0.37,0.267,0,0.057,0,1,21.01,11.59,-9.42,0.286,0.311,-3,14
"Silva, Deyvid",Sun Belt,South Ala.,Jr,INF,,,28,0.042,0.143,0.042,0,0,0,0,46.43,10.71,-35.72,0.091,0.109,-5,-2
"Silva, Eddie",Conference USA,FIU,Jr,INF,,,400,0.254,0.32,0.447,16,0.194,3,4,17.75,7,-10.75,0.275,0.335,0,49
"Silva, Jarron",Pac 12,UCLA,So,OF,,,30,0.179,0.233,0.214,0,0.036,1,1,40,6.67,-33.33,0.313,0.205,-3,0
"Silvernail, Hunter",Patriot,Lafayette,Fr,C,,,11,0.182,0.182,0.182,0,0,0,0,18.18,0,-18.18,0.222,0.16,-2,0
"Silvestrone, Joe",Northeast,Wagner,Jr,C,,,263,0.295,0.346,0.384,2,0.089,12,17,19.01,7.22,-11.79,0.366,0.323,-3,29
"Simeaux, Courtland",Southwestern,Southern U.,Fr,INF,,,62,0.245,0.339,0.302,0,0.057,1,1,20.97,6.45,-14.52,0.325,0.297,-2,6
"Simmons, Blake",Sun Belt,Georgia Southern,So,INF,,,28,0.28,0.357,0.32,0,0.04,0,0,35.71,7.14,-28.57,0.467,0.308,-1,3
"Simms, Darien",Southland,Sam Houston St.,Jr,OF,,,46,0.125,0.239,0.125,0,0,1,3,17.39,10.87,-6.52,0.156,0.186,-6,0
"Simms, Khie",Mid-Eastern,Norfolk St.,Fr,OF,,,104,0.156,0.221,0.219,1,0.063,2,3,29.81,7.69,-22.12,0.219,0.201,-12,1
"Simoes, Tim",Patriot,Army,Fr,INF,,,66,0.196,0.242,0.196,0,0,1,1,15.15,6.06,-9.09,0.234,0.212,-7,1
"Simon, Brett",Atlantic 10,La Salle,Jr,C,,,217,0.179,0.235,0.195,0,0.015,0,0,23.04,4.15,-18.89,0.241,0.204,-24,2
"Simon, Dane",Southland,Nicholls St.,Fr,OF,,,101,0.202,0.297,0.286,1,0.083,2,4,15.84,8.91,-6.93,0.235,0.272,-5,7
"Simon, Elijah",Southland,Houston Baptist,So,INF,,,157,0.257,0.306,0.386,4,0.129,3,6,28.66,4.46,-24.2,0.352,0.308,-4,16
"Simon, Jeremy",Southland,Houston Baptist,Fr,C,,,7,0,0.286,0,0,0,0,0,28.57,28.57,0,0,0.23,-1,0
"Simon, Josh",Atlantic 10,VCU,So,C,,,178,0.199,0.281,0.252,1,0.053,0,1,21.91,7.3,-14.61,0.254,0.249,-13,9
"Simon, Tyler",ASUN,Kennesaw State,Fr,INF,,,156,0.324,0.385,0.456,2,0.132,4,7,14.74,8.97,-5.77,0.375,0.368,4,23
"Simone, Joe",Metro Atlantic,Rider,So,OF,,,199,0.311,0.422,0.46,1,0.149,4,7,20.6,13.57,-7.03,0.398,0.383,8,32
"Simoneit, Will",Ivy League,Cornell,Jr,C,,,203,0.306,0.389,0.503,7,0.197,6,8,16.26,8.87,-7.39,0.336,0.381,8,33
"Simonich, KC",Big 12,Texas Tech,Fr,OF,,,13,0.444,0.615,0.444,0,0,0,0,15.38,15.38,0,0.571,0.487,2,3
"Simonsen, Jack",Summit League,North Dakota St.,Fr,C,,,12,0.091,0.167,0.091,0,0,0,0,33.33,8.33,-25,0.143,0.131,-2,-1
"Simourian, John",Big East,Georgetown,So,INF,,,98,0.209,0.276,0.244,0,0.035,3,4,14.29,7.14,-7.15,0.247,0.241,-8,4
"Simpson, Colin",Big 12,Oklahoma State,Jr,C,,,445,0.281,0.373,0.53,24,0.249,7,9,22.02,12.81,-9.21,0.314,0.383,18,72
"Simpson, Gabe",Mid-Eastern,UMES,Fr,INF,,,34,0.094,0.147,0.125,0,0.031,0,0,20.59,5.88,-14.71,0.12,0.129,-6,-2
"Simpson, Luke",Southwestern,Alabama A&M,Fr,INF,,,11,0.1,0.091,0.1,0,0,0,0,18.18,0,-18.18,0.125,0.088,-2,-1
"Simpson, Trent",OVC,Jacksonville St.,Sr,INF,,,357,0.294,0.339,0.5,16,0.206,0,1,26.05,5.04,-21.01,0.359,0.355,6,50
"Sims, Davis",OVC,Murray St.,So,INF,,,396,0.314,0.384,0.496,9,0.182,0,2,11.87,6.31,-5.56,0.337,0.377,14,62
"Sims, Drew",Western Athletic,Utah Valley,Fr,C,,,97,0.149,0.227,0.184,0,0.034,0,0,19.59,6.19,-13.4,0.188,0.194,-12,0
"Sims, Larry",Southwestern,Ark. Pine Bluff,So,OF,,,49,0.214,0.327,0.238,0,0.024,0,0,28.57,8.16,-20.41,0.321,0.269,-3,3
"Sinatro, Danny",Pac 12,Washington St.,So,OF,,,166,0.236,0.295,0.291,1,0.054,10,12,23.49,6.02,-17.47,0.309,0.265,-10,10
"Siracusa, Jake",Northeast,Central Conn. St.,Fr,OF,,,77,0.297,0.325,0.405,0,0.108,3,4,15.58,2.6,-12.98,0.355,0.315,-1,8
"Siriani, Brendan",Patriot,Army,Fr,C,,,11,0.125,0.182,0.125,0,0,0,0,36.36,9.09,-27.27,0.2,0.157,-2,0
"Sisk, Adam",Colonial,James Madison,Sr,OF,,,536,0.282,0.381,0.459,16,0.177,29,39,21.83,9.7,-12.13,0.345,0.367,14,80
"Sisk, Pat",Southern,Furman,Fr,1B,,,2,0,0.5,0,0,0,0,0,50,50,0,NA,0.345,0,0
"Sisson, Brian",ACC,Virginia Tech,Fr,OF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Skalnik, Ryan",Missouri Valley,Missouri St.,Sr,INF,,,56,0.143,0.25,0.245,1,0.102,2,2,21.43,10.71,-10.72,0.167,0.23,-5,2
"Skeels, Kyle",Sun Belt,Coastal Carolina,So,C,,,101,0.262,0.347,0.56,7,0.298,0,0,26.73,4.95,-21.78,0.288,0.383,4,16
"Skelton, Brian",Summit League,Fort Wayne,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Skelton, Dalton",Conference USA,Louisiana Tech,Sr,INF,,,379,0.295,0.385,0.452,8,0.157,8,10,12.14,10.29,-1.85,0.321,0.369,11,57
"Skelton, Dustin",SEC,Mississippi St.,So,C,,,161,0.231,0.323,0.308,1,0.077,0,1,22.36,9.32,-13.04,0.305,0.295,-5,14
"Skinner, Ben",Ivy League,Harvard,Jr,OF,,,325,0.286,0.382,0.387,2,0.102,25,30,15.08,11.38,-3.7,0.339,0.347,3,43
"Skipps, Elijah",Big West,Cal Poly,Sr,OF,,,236,0.291,0.386,0.463,7,0.172,0,2,19.07,12.29,-6.78,0.342,0.369,7,36
"Skonieczny, Mark",Big 10,Illinois,Sr,C,,,134,0.178,0.269,0.271,1,0.093,1,1,22.39,8.96,-13.43,0.227,0.245,-10,6
"Skoro, Gabe",West Coast,Portland,Fr,OF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Slagill, Connor",Big South,Presbyterian,Jr,INF,,,150,0.228,0.293,0.294,3,0.066,0,0,24,7.33,-16.67,0.286,0.264,-9,9
"Slater, Hunter",Conference USA,Southern Miss,Jr,OF,,,511,0.319,0.415,0.497,14,0.177,8,16,24.07,12.33,-11.74,0.411,0.393,25,87
"Slaughter, Jake",SEC,LSU,So,INF,2018,548,281,0.244,0.338,0.364,5,0.12,5,7,21,7.47,-13.53,0.302,0.315,-5,30
"Slaughter, Nick",AAC,Houston,So,C,,,69,0.237,0.304,0.288,1,0.051,2,3,27.54,7.25,-20.29,0.325,0.274,-4,5
"Slawinski, A.",Metro Atlantic,Saint Peters,So,SS,,,86,0.141,0.209,0.205,0,0.064,1,4,19.77,8.14,-11.63,0.18,0.192,-10,0
"Slone, Chase",Horizon,Wright St.,Jr,INF,,,170,0.303,0.341,0.406,3,0.103,0,1,5.88,4.71,-1.17,0.306,0.327,-1,20
"Sloniger, Ryan",Big 10,Penn State,Jr,C,,,347,0.263,0.343,0.4,6,0.137,7,8,21.9,10.66,-11.24,0.332,0.328,-2,40
"Slunder, Jake",OVC,Murray St.,Fr,OF,,,31,0.16,0.29,0.16,0,0,4,4,35.48,12.9,-22.58,0.267,0.226,-3,1
"Sluys, Mark",Ivy League,Brown,Sr,INF,,,128,0.25,0.328,0.348,2,0.098,2,3,18.75,8.59,-10.16,0.295,0.3,-4,12
"Smart, Jamey",West Coast,Loyola Marymount,Sr,OF,,,552,0.311,0.384,0.424,8,0.113,1,4,13.59,9.6,-3.99,0.353,0.356,10,77
"Smart, Thomas",Horizon,Ill.-Chicago,So,INF,,,48,0.324,0.458,0.405,1,0.081,1,2,22.92,18.75,-4.17,0.44,0.396,2,8
"Smartt, Chase",Sun Belt,Troy,Jr,C,,,507,0.227,0.312,0.305,4,0.078,3,3,12.62,10.26,-2.36,0.252,0.279,-24,38
"Smejkal, Parker",Summit League,Omaha,Jr,INF,,,154,0.235,0.312,0.341,2,0.106,1,3,22.73,9.09,-13.64,0.302,0.294,-5,13
"Smetana, Jarrett",Mid American,Kent St.,Fr,OF,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Smiciklas, Michael",ACC,Duke,Sr,OF,,,330,0.25,0.358,0.339,2,0.089,6,7,23.94,8.79,-15.15,0.338,0.316,-5,35
"Smith III, Jonathan",Southwestern,Alabama A&M,Jr,,,,189,0.278,0.381,0.348,0,0.07,6,7,9.52,5.29,-4.23,0.312,0.334,0,23
"Smith, Alex",Patriot,Navy,So,C,,,129,0.239,0.302,0.319,0,0.08,1,1,17.05,6.2,-10.85,0.297,0.283,-6,10
"Smith, Andrew",Northeast,LIU Brooklyn,Jr,INF,,,311,0.272,0.357,0.411,3,0.14,15,20,20.26,9.32,-10.94,0.342,0.338,1,39
"Smith, Anthony",Mid American,Bowling Green,Jr,INF,,,18,0.125,0.222,0.125,0,0,0,1,27.78,5.56,-22.22,0.182,0.176,-2,0
"Smith, Armani",Big West,UC Santa Barbara,So,UT,,,280,0.248,0.289,0.374,6,0.126,3,4,20.71,5,-15.71,0.295,0.29,-11,24
"Smith, Barrett",Big 10,Maryland,So,INF,,,5,0.333,0.6,0.667,0,0.333,0,0,20,20,0,0.5,0.531,1,1
"Smith, Ben",Patriot,Bucknell,Fr,C,,,10,0.25,0.3,0.25,0,0,0,0,40,10,-30,0.4,0.245,-1,0
"Smith, Blaine",Southern,Samford,Fr,UT,,,36,0.25,0.306,0.438,1,0.188,1,2,41.67,8.33,-33.34,0.438,0.324,0,4
"Smith, Brady",SEC,Florida,Fr,C,,,92,0.25,0.304,0.345,1,0.095,2,2,25,4.35,-20.65,0.328,0.286,-4,7
"Smith, Brandon",Atlantic 10,Dayton,Jr,OF,,,324,0.273,0.401,0.485,14,0.212,6,9,30.25,14.51,-15.74,0.377,0.385,14,53
"Smith, C.J.",SEC,Georgia,Fr,UT,,,65,0.3,0.323,0.383,1,0.083,0,1,24.62,3.08,-21.54,0.395,0.314,-1,7
"Smith, Connor",Atlantic 10,Massachusetts,So,C,,,106,0.219,0.283,0.323,1,0.104,0,0,35.85,6.6,-29.25,0.351,0.27,-6,7
"Smith, Connor",Mid American,Western Mich.,Jr,INF,2018,913,504,0.336,0.381,0.442,5,0.106,14,24,10.12,5.75,-4.37,0.368,0.361,11,73
"Smith, Cullen",Southern,ETSU,So,INF,,,330,0.31,0.388,0.453,4,0.142,6,8,16.36,11.52,-4.84,0.365,0.368,9,49
"Smith, D.",Southwestern,Prairie View,Fr,PH/LF,,,54,0.22,0.278,0.24,0,0.02,4,5,16.67,5.56,-11.11,0.268,0.237,-4,2
"Smith, Dawnoven",Mid-Eastern,N.C. A&T,Jr,OF,,,393,0.299,0.366,0.476,11,0.178,5,6,20.61,5.34,-15.27,0.363,0.369,11,59
"Smith, Dominic",Horizon,Ill.-Chicago,Jr,OF,,,125,0.298,0.368,0.49,5,0.192,1,1,16.8,5.6,-11.2,0.317,0.369,4,19
"Smith, Drake",Big South,Winthrop,Fr,INF,,,20,0.15,0.15,0.15,0,0,0,0,50,0,-50,0.3,0.132,-3,-1
"Smith, Garrett",Southwestern,Grambling,Jr,INF,,,134,0.257,0.351,0.321,1,0.064,2,2,18.66,11.94,-6.72,0.325,0.316,-2,14
"Smith, Harrison",Summit League,Oral Roberts,Sr,P,,,116,0.221,0.284,0.346,2,0.125,4,4,39.66,6.03,-33.63,0.368,0.278,-6,9
"Smith, Hunter",Colonial,William & Mary,Jr,C,,,473,0.255,0.323,0.373,10,0.118,3,7,20.72,6.77,-13.95,0.302,0.305,-12,46
"Smith, Jack",Pac 12,Washington St.,Fr,INF,,,49,0.227,0.265,0.25,0,0.023,0,2,22.45,6.12,-16.33,0.303,0.239,-4,2
"Smith, Jake",ASUN,FGCU,Jr,INF,2018,617,286,0.276,0.318,0.378,3,0.102,1,1,15.03,6.29,-8.74,0.315,0.306,-7,28
"Smith, Jaylen",ASUN,Kennesaw State,Jr,INF,2018,857,94,0.302,0.34,0.453,2,0.151,3,3,18.09,2.13,-15.96,0.353,0.343,1,12
"Smith, Jonah",Big East,Creighton,So,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Smith, Josh",SEC,LSU,So,INF,2019,,240,0.297,0.392,0.462,6,0.164,4,6,12.08,10.42,-1.66,0.315,0.373,8,37
"Smith, Justin",Colonial,Hofstra,So,C,,,35,0.194,0.286,0.226,0,0.032,0,0,31.43,8.57,-22.86,0.3,0.241,-3,1
"Smith, Justin",OVC,Eastern Ill.,Sr,C,,,98,0.247,0.316,0.318,1,0.071,0,0,28.57,8.16,-20.41,0.351,0.288,-4,8
"Smith, Kam",Mid American,Northern Ill.,Fr,OF,,,135,0.282,0.304,0.355,1,0.073,2,5,13.33,4.44,-8.89,0.318,0.289,-5,11
"Smith, Keaton",Mountain West,Nevada,Jr,INF,,,303,0.264,0.33,0.402,5,0.138,5,8,27.72,6.6,-21.12,0.37,0.326,-2,35
"Smith, Matt",Big West,UC Davis,Fr,OF,,,11,0.364,0.364,0.364,0,0,0,0,27.27,0,-27.27,0.5,0.319,0,1
"Smith, Matt",Western Athletic,Sacramento St.,So,OF,,,322,0.271,0.323,0.36,1,0.089,13,16,13.98,5.59,-8.39,0.311,0.299,-10,30
"Smith, Max",Mountain West,UNLV,Jr,OF,,,306,0.264,0.346,0.445,7,0.181,2,3,23.53,11.11,-12.42,0.33,0.34,1,39
"Smith, Michael",Atlantic 10,George Mason,Sr,INF,,,677,0.281,0.378,0.356,1,0.075,17,22,13.44,11.67,-1.77,0.329,0.333,-1,81
"Smith, Nick",Summit League,South Dakota St.,Jr,INF,,,366,0.315,0.404,0.405,0,0.09,12,14,10.38,13.39,3.01,0.354,0.358,7,52
"Smith, Riley",Big 10,Minnesota,Jr,INF,,,121,0.248,0.314,0.366,2,0.119,7,7,10.74,5.79,-4.95,0.258,0.304,-3,12
"Smith, Riley",Sun Belt,Appalachian St.,Jr,C,,,165,0.204,0.279,0.354,3,0.15,3,3,23.64,8.48,-15.16,0.255,0.278,-8,12
"Smith, Tyler",Southland,Central Ark.,Jr,INF,,,189,0.302,0.423,0.477,5,0.174,0,0,12.7,16.93,4.23,0.328,0.395,10,33
"Smith, Tyler",Southland,Northwestern St.,So,OF,,,314,0.208,0.322,0.36,7,0.152,7,10,28.66,10.51,-18.15,0.284,0.305,-8,30
"Smith, Zach",Southland,Abilene Christian,Fr,INF,,,73,0.219,0.247,0.234,0,0.016,4,6,27.4,4.11,-23.29,0.304,0.221,-7,2
"Smith, Zack",ASUN,Jacksonville,Sr,OF,,,43,0.241,0.465,0.31,0,0.069,1,4,20.93,27.91,6.98,0.333,0.369,1,6
"Smith, Zack",Conference USA,Charlotte,So,C,,,310,0.255,0.387,0.315,2,0.06,1,1,16.45,17.42,0.97,0.31,0.325,-3,35
"Smithwick, Matt",West Coast,Santa Clara,Jr,OF,,,259,0.218,0.328,0.377,7,0.159,4,10,31.27,8.11,-23.16,0.311,0.316,-4,27
"Smoot, Ryan",Southern,VMI,Jr,C,,,80,0.222,0.362,0.27,0,0.048,0,0,31.25,8.75,-22.5,0.359,0.304,-2,8
"Snedeker, Sy",Ivy League,Princeton,Fr,UT,,,62,0.186,0.226,0.339,1,0.153,0,0,33.87,1.61,-32.26,0.27,0.243,-5,3
"Snelling, Colton",Atlantic 10,Fordham,Fr,OF,,,67,0.236,0.343,0.327,0,0.091,2,2,32.84,13.43,-19.41,0.382,0.305,-2,6
"Sniatynski, Parker",Atlantic 10,Saint Louis,Sr,P,,,660,0.321,0.394,0.474,14,0.153,30,38,18.03,7.12,-10.91,0.378,0.377,23,104
"Snider, Jake",ACC,Louisville,So,INF,,,232,0.281,0.371,0.407,3,0.126,15,18,19.83,11.21,-8.62,0.353,0.346,2,30
"Sniegocki, Jake",Patriot,Lafayette,So,OF,,,60,0.24,0.367,0.46,2,0.22,0,1,35,11.67,-23.33,0.37,0.359,1,9
"Sniffin, Jacob",Big West,Hawaii,So,OF,,,60,0.125,0.183,0.232,1,0.107,0,0,33.33,6.67,-26.66,0.171,0.186,-8,0
"Snyder, Gabe",Horizon,Wright St.,Sr,1B,2018,634,692,0.317,0.395,0.579,32,0.262,22,25,12.86,9.68,-3.18,0.326,0.411,44,129
"Snyder, Mike",Summit League,Fort Wayne,So,INF,,,149,0.228,0.295,0.338,2,0.11,2,4,19.46,7.38,-12.08,0.276,0.281,-7,11
"Snyder, Trevor",OVC,Morehead St.,Jr,INF,,,468,0.345,0.385,0.553,19,0.208,1,2,13.46,5.13,-8.33,0.366,0.398,25,82
"Socher, Owen",Colonial,William & Mary,Jr,OF,,,223,0.255,0.368,0.304,1,0.049,3,4,18.39,10.76,-7.63,0.324,0.316,-4,24
"Soderman, Ray",Pac 12,Oregon,Jr,C,2018,652,111,0.248,0.288,0.305,1,0.057,1,2,27.03,2.7,-24.33,0.338,0.264,-7,7
"Soderstrom, Tate",Pac 12,Arizona,Fr,OF,,,92,0.25,0.348,0.4,0,0.15,0,0,22.83,10.87,-11.96,0.339,0.328,-1,11
"Sogard, Nick",West Coast,Loyola Marymount,So,INF,,,251,0.3,0.398,0.35,0,0.05,12,14,14.74,11.55,-3.19,0.366,0.349,3,34
"Solomon, Lee",ASUN,Lipscomb,Sr,2B,2018,741,543,0.307,0.407,0.452,9,0.145,49,58,16.57,11.42,-5.15,0.363,0.38,21,87
"Solomon, Ryan",Colonial,Northeastern,Jr,INF,,,223,0.235,0.359,0.404,7,0.169,0,4,30.49,12.11,-18.38,0.324,0.337,0,28
"Solomon, Tyler",SEC,Vanderbilt,Fr,C,,,5,0,0.4,0,0,0,0,0,40,40,0,0,0.276,0,0
"Somdecerff, Josh",Southland,Central Ark.,Sr,INF,,,232,0.259,0.353,0.448,9,0.189,6,8,19.4,5.6,-13.8,0.291,0.35,3,31
"Someillan, Ruben",ASUN,Jacksonville,So,OF,,,336,0.293,0.363,0.338,0,0.045,11,16,13.99,8.04,-5.95,0.347,0.321,-4,37
