Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Miner, Landon",SEC,Texas A&M,So,P,,,11.8,66,12.12,10.61,1.51,0.164,0.273,0.291,0.255,25.76,31.82,6.28
"Minney, Zack",Horizon,Youngstown St.,Jr,P,,,19.8,117,12.82,10.26,2.56,0.337,0.402,0.635,0.431,22.22,23.93,7.39
"Minor, Preston",Missouri Valley,Wichita St.,Fr,P,,,2,12,16.67,25,-8.33,0.25,0.5,0.375,0.409,33.33,0,7.15
"Misiaszek, Andrew",Colonial,Northeastern,Jr,P,,,31.3,171,22.81,2.34,20.47,0.239,0.287,0.289,0.258,23.98,23.98,2.12
"Mislinski, Nicola",West Coast,San Diego,Jr,P,,,0.1,3,0,33.33,-33.33,0.5,0.667,1,0.644,0,33.33,33.15
"Mitchel, Andrew",Mountain West,San Jose St.,Jr,P,,,24.2,110,25.45,10,15.45,0.2,0.327,0.289,0.285,10.91,29.09,3.6
"Mitchell, Andrew",SEC,Auburn,Sr,P,2018,410,29.4,174,22.41,11.49,10.92,0.275,0.368,0.383,0.332,20.69,18.97,3.28
"Mitchell, Andy",ASUN,Jacksonville,Jr,P,,,2.1,15,6.67,13.33,-6.66,0.462,0.533,0.615,0.492,26.67,13.33,5.05
"Mitchell, Caleb",Southern,Mercer,Fr,P,,,2.2,16,25,18.75,6.25,0.333,0.438,0.333,0.349,18.75,6.25,3.6
"Mitchell, Connor",Big East,Butler,Sr,P,2018,824,29.5,168,19.05,10.71,8.34,0.312,0.399,0.383,0.347,22.62,16.07,3.76
"Mitchell, Dalton",Southwestern,Alabama A&M,Jr,P,,,10.3,69,13.04,18.84,-5.8,0.321,0.449,0.554,0.429,24.64,17.39,8.97
"Mitchell, Justin",Big South,Longwood,Sr,1B,,,0.2,3,0,0,0,0,0,0,0,66.67,0,3.15
"Mitchell, Landon",Big South,Gardner-Webb,So,P,,,38.7,199,11.56,12.56,-1,0.305,0.382,0.467,0.362,25.63,21.11,5.91
"Mitchell, Nikoh",Mountain West,Fresno St.,Fr,UT,,,14.1,66,9.09,9.09,0,0.241,0.333,0.296,0.286,18.18,34.85,5.13
"Mitchell, Patrick",Northeast,Central Conn. St.,Jr,P,,,8.6,56,14.29,12.5,1.79,0.298,0.393,0.447,0.366,21.43,23.21,7.1
"Mize, Casey",SEC,Auburn,Jr,P,2018,1,99.7,436,28.21,4.13,24.08,0.227,0.266,0.375,0.275,26.15,17.43,3.1
"Mlodzinski, Carmen",SEC,South Carolina,Fr,P,,,13.1,77,15.58,19.48,-3.9,0.304,0.455,0.393,0.38,24.68,10.39,5.44
"Mobbs, Jamison",Big South,Charleston So.,Jr,P,,,5.1,55,7.27,20,-12.73,0.463,0.582,0.683,0.529,9.09,23.64,14.32
"Mock, Eric",Big 10,Penn State,Jr,P,,,21.7,133,17.29,15.04,2.25,0.299,0.421,0.533,0.406,19.55,19.55,6.74
"Moconyi, Alex",American East,Hartford,So,P,,,5.2,35,20,8.57,11.43,0.258,0.314,0.387,0.303,28.57,17.14,4.69
"Modrzynski, Chris",Mid American,Western Mich.,Jr,P,,,15,95,14.74,10.53,4.21,0.41,0.505,0.538,0.452,17.89,15.79,5.35
"Moebius, Jake",Southern,Western Caro.,Jr,P,,,13.8,74,16.22,12.16,4.06,0.25,0.338,0.333,0.296,18.92,25.68,3.58
"Moffat, David",Sun Belt,UT Arlington,Fr,P,,,14,61,18.03,6.56,11.47,0.286,0.328,0.464,0.336,26.23,21.31,4.29
"Moffat, Donovan",Atlantic 10,St. Bonaventure,So,P,,,8.9,57,8.77,15.79,-7.02,0.119,0.298,0.119,0.224,24.56,31.58,6.07
"Moffitt, Brock",Big West,UC Davis,Fr,P,,,1.2,13,7.69,53.85,-46.16,0.167,0.615,0.167,0.44,0,30.77,18.98
"Moffitt, Clay",SEC,LSU,Jr,P,,,5.1,29,6.9,10.34,-3.44,0.36,0.448,0.4,0.381,20.69,27.59,4.72
"Mogen, Brett",Summit League,South Dakota St.,So,P,,,22.8,116,17.24,5.17,12.07,0.278,0.319,0.435,0.322,28.45,21.55,3.45
"Mokma, Mike",Big 10,Michigan State,So,P,,,29.3,150,11.33,10,1.33,0.331,0.4,0.451,0.371,28.67,19.33,4.96
"Molettiere, Joe",Metro Atlantic,Monmouth,Jr,P,,,34.3,207,14.49,18.84,-4.35,0.263,0.396,0.394,0.349,28.5,14.01,6.41
"Molnar, Douglas",Northeast,Wagner,Jr,P,,,10.5,85,5.88,8.24,-2.36,0.387,0.447,0.493,0.408,16.47,31.76,6
"Molnar, Kyle",Pac 12,UCLA,Jr,P,,,34.8,157,20.38,6.37,14.01,0.207,0.268,0.338,0.266,31.85,21.02,3.84
"Mommersteeg, Michael",Horizon,Valparaiso,So,P,,,14.2,89,6.74,15.73,-8.99,0.269,0.427,0.373,0.364,17.98,30.34,7.44
"Montefusco, Nick",American East,Stony Brook,Sr,P,,,7.1,49,14.29,10.2,4.09,0.366,0.429,0.61,0.429,28.57,10.2,7.37
"Montemayor, Troy",Big 12,Baylor,Sr,P,2018,753,34.5,216,21.3,8.8,12.5,0.232,0.296,0.337,0.278,19.91,26.39,3.73
"Montes De Oca, Bryce",SEC,Missouri,Sr,P,2018,260,43.8,211,24.64,17.54,7.1,0.186,0.341,0.275,0.29,25.59,14.22,4.17
"Montgomery, Allen",Missouri Valley,Southern Ill.,Sr,P,,,20,113,8.85,8.85,0,0.384,0.434,0.525,0.408,27.43,17.7,5.1
"Montgomery, JJ",AAC,UCF,Jr,P,,,28.1,107,36.45,7.48,28.97,0.167,0.224,0.26,0.215,14.95,23.36,2.61
"Montgomery, Jordan",Big South,Campbell,Fr,P,,,2,13,30.77,30.77,0,0.25,0.538,0.375,0.431,0,15.38,6.65
"Montoya, Chaz",Pac 12,Arizona St.,So,P,,,27.8,155,22.58,12.9,9.68,0.288,0.374,0.386,0.335,18.06,20,3.25
"Mooney, Sean",Big East,St. Johns (NY),So,P,,,66.4,285,17.89,5.96,11.93,0.214,0.274,0.328,0.266,18.25,36.14,3.78
"Moore, AJ",ASUN,Kennesaw State,Sr,P,,,89.6,471,16.77,14.01,2.76,0.283,0.389,0.413,0.353,20.59,22.29,5.39
"Moore, Austin",Pac 12,Utah,Jr,P,,,9,51,1.96,9.8,-7.84,0.413,0.471,0.652,0.473,29.41,21.57,6.04
"Moore, Chris",Conference USA,Fla. Atlantic,Fr,P,,,2.2,13,7.69,7.69,0,0.3,0.308,0.3,0.256,30.77,15.38,3.6
"Moore, Davis",Mountain West,Fresno St.,So,P,,,21.9,125,13.6,16.8,-3.2,0.313,0.456,0.444,0.401,22.4,18.4,5.75
"Moore, Dylan",Sun Belt,Louisiana,Sr,P,,,48.1,277,27.44,9.75,17.69,0.19,0.271,0.324,0.263,18.41,26.35,3.35
"Moore, Hayden",Atlantic 10,VCU,So,P,,,18.1,93,19.35,9.68,9.67,0.253,0.323,0.361,0.3,23.66,23.66,2.65
"Moore, Malik",Summit League,Omaha,Jr,P,,,5.2,38,5.26,7.89,-2.63,0.414,0.526,0.517,0.457,18.42,21.05,9.49
"Moore, Matt",Big 10,Purdue,Fr,P,,,4,22,13.64,22.73,-9.09,0.333,0.545,0.8,0.538,22.73,9.09,10.15
"Moore, Mckinley",Sun Belt,Little Rock,So,P,,,8.8,49,14.29,32.65,-18.36,0.097,0.429,0.194,0.332,30.61,12.24,9.17
"Moore, Peter",Patriot,Lehigh,Sr,P,,,37.5,215,20.93,15.35,5.58,0.238,0.391,0.326,0.332,24.65,15.35,4.88
"Moore, Ryne",Conference USA,Old Dominion,Fr,P,,,9,51,3.92,11.76,-7.84,0.419,0.49,0.535,0.442,23.53,21.57,6.48
"Moore, Wesley",Big West,CSUN,Fr,P,,,8,35,17.14,11.43,5.71,0.172,0.314,0.172,0.246,22.86,28.57,3.9
"Moores, Evan",Horizon,Wright St.,Jr,P,,,4.3,35,22.86,20,2.86,0.185,0.371,0.185,0.284,22.86,17.14,5.01
"Moos, Cody",Southland,Incarnate Word,Jr,P,,,2.1,16,6.25,12.5,-6.25,0.417,0.563,0.667,0.522,12.5,25,14.1
"Mora, Kyle",Pac 12,UCLA,So,P,,,20.6,89,19.1,12.36,6.74,0.169,0.27,0.26,0.242,28.09,24.72,3.73
"Morales, Nicholas",Mountain West,San Jose St.,Fr,P,,,11.2,72,9.72,18.06,-8.34,0.421,0.514,0.632,0.48,19.44,16.67,8.86
"Morander, Bryant",Northeast,Central Conn. St.,Jr,P,,,0.1,4,0,25,-25,0.5,0.75,1,0.663,25,0,63.15
"Moreland, Billy",Western Athletic,Northern Colo.,So,INF,,,5.5,40,22.5,7.5,15,0.387,0.45,0.613,0.432,10,15,3.15
"Morgan, Austin",ASUN,USC Upstate,Fr,C,,,2.1,12,25,33.33,-8.33,0,0.417,0,0.29,25,8.33,7.43
"Morgan, Blake",Colonial,UNCW,Jr,P,,,12.1,50,28,8,20,0.2,0.28,0.333,0.272,22,22,3.15
"Morgan, Tyler",Big South,Longwood,So,P,,,29.6,144,18.75,15.97,2.78,0.275,0.396,0.375,0.347,22.22,19.44,4.19
"Morgan, Tyler",Mid-Eastern,Norfolk St.,So,P,,,9.4,67,17.91,11.94,5.97,0.333,0.418,0.519,0.395,11.94,23.88,6.55
"Morgese, Vito",Northeast,Bryant,So,P,,,23,116,21.55,10.34,11.21,0.26,0.336,0.333,0.295,21.55,18.1,2.8
"Morreale, Nick",Big East,Georgetown,So,P,,,21.2,131,19.85,16.79,3.06,0.262,0.382,0.35,0.328,20.61,17.56,4.56
"Morrell, Brian",ACC,Notre Dame,Fr,P,,,1.1,12,25,41.67,-16.67,0.333,0.667,0.5,0.525,0,8.33,14.06
"Morris, Cody",SEC,South Carolina,So,P,2018,223,50,208,27.4,7.21,20.19,0.205,0.264,0.292,0.246,15.38,27.88,2.93
"Morris, Ethan",Southwestern,Alabama A&M,Fr,P,,,0.1,3,0,33.33,-33.33,0.5,0.667,1,0.644,0,33.33,33.15
"Morris, Joey",West Coast,Portland,Fr,P,,,4.1,31,16.13,16.13,0,0.5,0.581,1.038,0.65,6.45,19.35,17.05
"Morris, Tommy",Ivy League,Cornell,Sr,P,,,20.6,100,9,9,0,0.284,0.36,0.398,0.332,22,32,4.51
"Morris, Trey",Big 12,TCU,So,P,,,15,90,21.11,10,11.11,0.282,0.356,0.423,0.337,20,21.11,4.35
"Morrisey, Brian",American East,Stony Brook,Fr,P,,,5.1,24,20.83,16.67,4.16,0.158,0.292,0.368,0.287,20.83,25,6.09
"Morrison, Ben",Conference USA,Western Ky.,Sr,P,2018,301,19.5,108,27.78,8.33,19.45,0.216,0.278,0.371,0.281,18.52,24.07,4.12
"Morrison, Drew",Conference USA,Charlotte,Jr,P,,,10.6,67,11.94,17.91,-5.97,0.192,0.343,0.346,0.309,16.42,34.33,6.54
"Morrison, Stephen",Sun Belt,La.-Monroe,Sr,P,,,17.1,113,8.85,15.04,-6.19,0.308,0.434,0.505,0.407,21.24,25.66,8.7
"Morrisroe, Connor",American East,Albany (NY),So,P,,,2.1,12,16.67,33.33,-16.66,0.25,0.5,0.25,0.377,8.33,25,6.96
"Morrone, Anthony",Patriot,Lehigh,Jr,P,,,4.8,42,38.1,9.52,28.58,0.278,0.333,0.389,0.309,14.29,9.52,-1.02
"Morrow, Dane",West Coast,Pepperdine,Fr,P,,,6.2,36,2.78,16.67,-13.89,0.296,0.417,0.37,0.351,13.89,36.11,6.21
"Morse, Eli",West Coast,Portland,Fr,P,,,36,153,18.95,8.5,10.45,0.238,0.34,0.308,0.296,22.22,23.53,3.65
"Mort, Zach",Atlantic 10,George Mason,Jr,P,2018,248,65.5,323,22.91,5.57,17.34,0.263,0.3,0.379,0.291,19.2,24.77,2.8
"Mortenson, Tyler",Mountain West,Air Force,Jr,P,,,48.5,271,18.45,15.5,2.95,0.356,0.454,0.524,0.42,19.93,15.13,4.55
"Morton, Jared",Big West,UC Riverside,Sr,P,,,30.9,191,13.09,7.85,5.24,0.315,0.398,0.497,0.385,19.9,26.18,5.96
"Morton, Patrick",Big South,Gardner-Webb,Jr,P,,,1.7,19,15.79,47.37,-31.58,0,0.526,0,0.365,15.79,10.53,17.26
"Moss, Addison",Conference USA,Rice,So,P,,,25.2,133,14.29,10.53,3.76,0.286,0.391,0.375,0.344,23.31,22.56,4.02
"Moten, Isaiah",Western Athletic,CSU Bakersfield,Jr,P,,,41.1,227,7.93,9.25,-1.32,0.289,0.357,0.408,0.334,21.59,33.48,5.22
"Motes, Kendall",West Coast,BYU,Sr,P,,,11.5,73,16.44,20.55,-4.11,0.246,0.397,0.439,0.364,26.03,16.44,6.1
"Moths, Travis",OVC,Tennessee Tech,Sr,P,2018,219,67.5,348,25.86,10.63,15.23,0.252,0.345,0.415,0.332,16.67,22.13,4.36
"Mouw, Jonathan",Southern,Furman,So,P,,,1,8,0,25,-25,0.6,0.75,0.6,0.592,12.5,12.5,12.15
"Moxey, Todd",Big South,Longwood,Fr,P,,,7.2,39,25.64,15.38,10.26,0.323,0.436,0.484,0.397,10.26,17.95,5.09
"Moxham, Brady",Summit League,South Dakota St.,So,P,,,29.2,127,19.69,14.17,5.52,0.213,0.323,0.287,0.28,29.13,18.11,3.73
"Moyer, Mark",Southland,Central Ark.,So,P,,,50.6,222,15.77,10.36,5.41,0.227,0.302,0.345,0.284,27.03,24.77,4.15
"Moyer, Octavien",Mid-Eastern,Florida A&M,So,INF,,,0.2,2,50,0,50,0,0,0,0,50,0,-6.85
"Moyle, Bryce",Pac 12,Washington St.,Fr,P,,,9,47,19.15,10.64,8.51,0.357,0.426,0.548,0.416,21.28,17.02,4.26
"Moynihan, John",Horizon,Milwaukee,Sr,P,,,4.7,44,11.36,27.27,-15.91,0.387,0.545,0.613,0.487,6.82,25,11.44
"Mraz, Spencer",Mid American,Miami (OH),So,P,,,23.7,132,18.18,16.67,1.51,0.271,0.394,0.402,0.352,23.48,17.42,4.58
"Muir, Chase",Southland,New Orleans,Fr,INF,,,1,4,50,25,25,0,0.25,0,0.173,0,25,2.15
"Mulhearn, Kevin",Patriot,Holy Cross,Fr,P,,,2,12,16.67,25,-8.33,0.333,0.5,0.333,0.392,0,33.33,5.65
"Mulholland, Jake",Pac 12,Oregon St.,So,P,,,22.9,108,27.78,4.63,23.15,0.139,0.185,0.168,0.163,20.37,32.41,1.88
"Muller, Camden",West Coast,Portland,Sr,P,,,31,146,15.07,7.53,7.54,0.26,0.342,0.378,0.318,21.23,28.08,4.21
"Mullins, James",Pac 12,Washington St.,So,P,,,18.4,103,17.48,13.59,3.89,0.253,0.379,0.289,0.312,25.24,17.48,4.13
"Mulvaney, Justin",Western Athletic,Northern Colo.,Sr,P,,,25.8,180,15.56,12.22,3.34,0.293,0.378,0.427,0.347,28.89,14.44,4.27
"Mulvihill, Dylan",Ivy League,Penn,So,P,,,5.2,22,22.73,9.09,13.64,0.158,0.227,0.211,0.199,27.27,22.73,2.38
"Muly, Connor",Conference USA,Old Dominion,Fr,P,,,11,46,17.39,13.04,4.35,0.179,0.283,0.231,0.24,21.74,30.43,3.33
"Munden, Mathew",Western Athletic,New Mexico St.,So,P,,,0.3,9,22.22,11.11,11.11,0.625,0.667,1.75,0.934,11.11,0,86.48
"Mundt, J.D.",ACC,Louisville,Jr,P,,,1.2,7,42.86,0,42.86,0.167,0.286,0.167,0.228,0,28.57,0.65
"Mundy, Andrew",Colonial,Hofstra,Jr,P,,,8.1,71,15.49,5.63,9.86,0.29,0.324,0.468,0.329,22.54,23.94,5.49
"Munsch, Trevor",Big 12,Oklahoma,Fr,P,,,0.1,2,50,50,0,0,0.5,0,0.345,0,0,13.15
"Muntz, Shane",ACC,Wake Forest,Fr,UT,,,5,26,19.23,26.92,-7.69,0.167,0.423,0.389,0.373,19.23,19.23,8.55
"Muratalla, Logan",Metro Atlantic,Manhattan,Jr,P,,,2.2,12,33.33,8.33,25,0.111,0.333,0.111,0.251,0,33.33,3.6
"Murdock, Noah",ACC,Virginia,So,P,,,18.2,94,15.96,12.77,3.19,0.253,0.362,0.43,0.346,25.53,21.28,5.95
"Murfee, Penn",West Coast,Santa Clara,Sr,P,2018,988,23.2,111,13.51,10.81,2.7,0.298,0.387,0.362,0.335,25.23,20.72,3.79
"Murphy, Chris",American East,Maine,Sr,P,,,10.8,87,11.49,33.33,-21.84,0.352,0.598,0.481,0.485,9.2,19.54,11.67
"Murphy, Chris",West Coast,San Diego,So,P,,,36,181,28.18,5.52,22.66,0.236,0.337,0.318,0.3,17.68,20.44,3.4
"Murphy, John",Big 10,Maryland,Jr,P,,,18.1,103,27.18,16.5,10.68,0.152,0.33,0.241,0.276,18.45,19.42,3.7
"Murphy, Kacey",SEC,Arkansas,Jr,P,2018,315,47.4,238,25.21,10.08,15.13,0.218,0.319,0.317,0.288,15.97,25.21,4.01
"Murphy, Kyle",Colonial,Northeastern,So,P,,,29.8,157,16.56,12.74,3.82,0.277,0.382,0.438,0.358,25.48,17.83,5.56
"Murphy, Matt",Atlantic 10,Rhode Island,Sr,P,,,53.2,243,17.7,7.41,10.29,0.252,0.317,0.353,0.295,21.4,27.98,3.26
"Murphy, Zach",Conference USA,UTSA,Sr,P,,,4.3,26,7.69,7.69,0,0.417,0.462,0.75,0.506,23.08,23.08,9.66
"Murrah, Rion",Big South,High Point,Sr,P,,,24.5,132,23.48,6.82,16.66,0.244,0.303,0.319,0.276,20.45,24.24,3.02
"Murray, Joey",Mid American,Kent St.,Jr,P,2018,236,73.2,334,30.54,11.98,18.56,0.193,0.29,0.249,0.249,19.16,19.16,2.44
"Murray, Tevin",Big 10,Rutgers,So,P,,,10.6,57,24.56,22.81,1.75,0.15,0.386,0.15,0.288,22.81,12.28,5.03
"Muse, James",AAC,Memphis,Jr,P,,,8.6,71,12.68,21.13,-8.45,0.321,0.465,0.509,0.418,15.49,22.54,8.15
"Myers, BJ",Big 12,West Virginia,Sr,P,,,113.4,567,14.99,9.88,5.11,0.302,0.376,0.451,0.356,21.16,24.16,4.74
"Myers, Brock",OVC,Tennessee Tech,Fr,P,,,0.2,6,0,50,-50,0.333,0.667,1.333,0.681,16.67,16.67,113.15
"Myers, Christian",Mountain West,UNLV,Sr,P,,,3.8,55,3.64,23.64,-20,0.436,0.582,0.564,0.494,23.64,12.73,13.94
"Myers, Jack",Big East,Butler,Fr,P,,,1,8,25,0,25,0.625,0.625,0.625,0.549,12.5,0,-0.85
"Myers, Peter",American East,Hartford,Fr,P,,,5,27,7.41,18.52,-11.11,0.286,0.444,0.524,0.419,22.22,25.93,8.55
"Myrick, Tyler",Conference USA,FIU,So,P,,,47.2,229,19.65,9.61,10.04,0.295,0.367,0.38,0.329,21.83,20.09,3.66
"Naismith, Andrew",OVC,Jacksonville St.,So,OF,,,2.1,12,33.33,0,33.33,0.3,0.417,0.5,0.4,25,0,2.19
"Nakakura, Corey",Western Athletic,Northern Colo.,Jr,INF,,,15.6,81,14.81,6.17,8.64,0.243,0.296,0.392,0.297,33.33,20.99,4.43
"Nambiar, Kumar",Ivy League,Yale,Jr,P,,,28.8,155,17.42,9.03,8.39,0.254,0.323,0.42,0.321,24.52,24.52,5.54
"Nance, Brandon",Atlantic 10,Fordham,Fr,UT,,,2,8,37.5,0,37.5,0.25,0.25,0.375,0.265,37.5,0,0.15
"Nantkes, Conner",Pac 12,Washington St.,Fr,P,,,3.1,16,31.25,6.25,25,0.286,0.375,0.429,0.351,25,6.25,1.86
"Napoleon, Kevin",Big East,Butler,So,P,,,11.4,62,16.13,9.68,6.45,0.25,0.323,0.268,0.271,25.81,25.81,2.97
"Nardi, Andrew",Big South,Radford,Jr,P,2018,1181,19.8,118,11.86,7.63,4.23,0.31,0.39,0.47,0.37,23.73,22.88,5.32
"Nardone, Domenic",Metro Atlantic,Siena,So,P,,,4.4,26,3.85,19.23,-15.38,0.316,0.462,0.316,0.363,23.08,23.08,6.78
"Nations, Evan",Big South,Charleston So.,Sr,P,,,39.7,201,10.45,3.48,6.97,0.349,0.368,0.516,0.373,28.86,20.9,5.39
"Natoli, John",Ivy League,Cornell,So,P,,,1.9,15,13.33,6.67,6.66,0.214,0.267,0.214,0.222,40,20,2.62
"Neel, Colton",AAC,Memphis,Jr,OF,,,9.1,67,23.88,11.94,11.94,0.245,0.388,0.415,0.356,17.91,17.91,5.34
"Neely, Will",SEC,Tennessee,Jr,P,,,69.2,351,9.97,6.55,3.42,0.266,0.33,0.407,0.32,28.49,26.78,5.44
"Neff, Zach",SEC,Mississippi St.,Sr,P,2018,934,15.1,67,26.87,2.99,23.88,0.313,0.328,0.531,0.361,25.37,13.43,3.74
"Negley, Cade",West Coast,Santa Clara,Fr,P,,,10.1,50,10,12,-2,0.333,0.38,0.436,0.341,22,20,5.23
"Negron, Roberto",Mid-Eastern,N.C. A&T,Jr,P,,,3.2,18,5.56,16.67,-11.11,0.357,0.5,0.357,0.399,38.89,5.56,6.27
"Nelms, Alex",Conference USA,Southern Miss,So,P,,,5.5,49,12.24,2.04,10.2,0.457,0.449,0.696,0.472,22.45,16.33,3.87
"Nelsen, Nick",Big 10,Iowa,Sr,P,,,18,96,12.5,6.25,6.25,0.287,0.333,0.437,0.329,29.17,22.92,3.7
"Nelson, Ben",Atlantic 10,VCU,Sr,P,,,1.7,22,18.18,27.27,-9.09,0.333,0.545,0.467,0.454,18.18,9.09,10.79
"Nelson, Braydon",Atlantic 10,St. Bonaventure,Fr,P,,,17.2,71,19.72,4.23,15.49,0.246,0.296,0.308,0.269,28.17,21.13,3.15
"Nelson, Darren",Big West,Cal Poly,Fr,P,,,33,161,12.42,11.8,0.62,0.301,0.379,0.434,0.35,26.09,20.5,4.54
"Nelson, Isaiah",Conference USA,Old Dominion,So,P,,,15.5,91,32.97,6.59,26.38,0.232,0.297,0.317,0.273,8.79,27.47,1.66
"Nelson, Jack",ACC,Boston College,Jr,P,,,23.1,116,19.83,15.52,4.31,0.186,0.31,0.299,0.279,16.38,31.9,5.18
"Nelson, Ryne",Pac 12,Oregon,So,UT,,,12,65,27.69,7.69,20,0.288,0.338,0.339,0.3,18.46,18.46,2.48
"Netemeyer, Ryan",Missouri Valley,Southern Ill.,Sr,P,,,30.8,216,20.83,18.06,2.77,0.208,0.361,0.375,0.329,16.67,24.07,6.95
"Neumann, Conor",Pac 12,California,Sr,P,,,1,4,75,25,50,0,0.25,0,0.173,0,0,0.15
"Newberg, Brett",OVC,Austin Peay,Jr,P,,,26.2,157,22.29,8.92,13.37,0.285,0.389,0.392,0.348,20.38,16.56,4.71
"Newell, Troy",Conference USA,Western Ky.,Jr,P,,,8.1,49,20.41,18.37,2.04,0.314,0.51,0.457,0.436,16.33,12.24,7.47
"Newman, Jayson",Big West,CSUN,Jr,INF,,,12,59,18.64,8.47,10.17,0.346,0.424,0.404,0.369,13.56,25.42,3.06
"Newstrom, Michael",Pac 12,Washington St.,Fr,P,,,7.1,41,14.63,19.51,-4.88,0.3,0.463,0.433,0.399,17.07,19.51,7.51
"Newton, JT",Southland,Houston Baptist,Sr,P,,,27.5,162,9.88,9.26,0.62,0.353,0.414,0.424,0.366,32.1,13.58,4.42
"Newton, Max",Sun Belt,Troy,So,P,,,11.9,66,10.61,9.09,1.52,0.339,0.424,0.407,0.373,21.21,27.27,5.08
"Niarchos, Nick",Big South,High Point,Jr,INF,,,4.1,45,8.89,22.22,-13.33,0.314,0.467,0.429,0.402,35.56,8.89,11.68
"Nichols, Austin",Pac 12,Arizona,So,P,,,0.1,2,0,50,-50,0,0.5,0,0.345,50,0,33.15
"Nichols, Beau",Big South,UNC Asheville,Fr,P,,,9.2,53,9.43,16.98,-7.55,0.349,0.472,0.535,0.432,35.85,7.55,5.32
"Nichols, Ethan",Mountain West,Air Force,Jr,P,,,34.5,195,10.26,11.28,-1.02,0.38,0.467,0.546,0.434,23.59,17.95,6.39
"Nichols, Seth",Southern,VMI,Fr,UT,,,2,8,12.5,12.5,0,0.143,0.25,0.286,0.242,37.5,25,3.65
"Nicholson, Bobby",ACC,Virginia,So,P,,,16.8,79,17.72,12.66,5.06,0.239,0.354,0.358,0.321,22.78,24.05,4.4
"Nicholson, Jonathan",Southland,Abilene Christian,Jr,P,,,19.2,91,6.59,7.69,-1.1,0.354,0.396,0.427,0.357,27.47,24.18,4.29
"Nicolas, Kyle",Mid American,Ball St.,Fr,P,,,24,99,24.24,15.15,9.09,0.188,0.323,0.237,0.267,17.17,24.24,3.81
"Nicoll, Thomas",Mid-Eastern,Florida A&M,Sr,P,,,39.9,184,29.89,8.15,21.74,0.241,0.299,0.277,0.259,13.04,25.54,1.52
"Niemeyer, Adam",Big 10,Ohio State,Sr,P,,,72.6,377,15.92,7.96,7.96,0.302,0.377,0.468,0.365,21.22,24.14,5.02
"Niemeyer, Jimmy",Patriot,Army,Fr,P,,,0.1,3,0,33.33,-33.33,0.5,0.667,0.5,0.523,0,33.33,33.15
"Nierenberg, Leo",Pac 12,Washington,So,P,,,15.4,97,22.68,9.28,13.4,0.279,0.361,0.605,0.405,13.4,27.84,9.19
"Niezen, Jake",Southern,Western Caro.,Sr,P,,,12.9,75,8,12,-4,0.333,0.427,0.46,0.387,22.67,25.33,5.78
"Nifong, Josh",ACC,Duke,Fr,P,,,2.1,13,0,15.38,-15.38,0.222,0.462,0.222,0.352,38.46,15.38,8.86
"Nightengale, Bryce",Atlantic 10,George Mason,Jr,P,2018,473,45.5,237,14.77,11.39,3.38,0.318,0.397,0.443,0.364,21.52,21.52,4.73
"Niksich, Braden",Missouri Valley,Illinois St.,So,P,,,5.5,37,24.32,16.22,8.1,0.276,0.405,0.414,0.36,10.81,21.62,3.69
"Nimura, Doug",West Coast,San Diego,Jr,P,,,3.6,29,17.24,6.9,10.34,0.462,0.483,0.538,0.436,24.14,6.9,2.04
"Nini, Jace",Southland,Southeastern LA.,Jr,P,,,6.2,33,9.09,15.15,-6.06,0.357,0.455,0.536,0.425,24.24,21.21,4.6
"Nix, Chase",Sun Belt,Arkansas St.,So,P,,,5.9,47,17.02,14.89,2.13,0.303,0.447,0.333,0.359,19.15,12.77,6.03
"Nixon, Josh",Atlantic 10,Dayton,So,P,,,11.4,73,17.81,9.59,8.22,0.365,0.438,0.46,0.392,21.92,15.07,3.23
"Noble, Wes",Big South,Campbell,Sr,P,,,40.1,207,14.49,12.56,1.93,0.309,0.415,0.52,0.403,15.94,28.02,5.99
"Noel, Seth",OVC,Tennessee Tech,So,P,,,4.3,41,7.32,9.76,-2.44,0.531,0.61,0.656,0.537,4.88,24.39,7.33
"Nolan, Conor",Ivy League,Princeton,So,OF,,,10.9,65,18.46,24.62,-6.16,0.182,0.431,0.25,0.339,10.77,26.15,6.45
"Nolan, John",Metro Atlantic,Siena,Jr,P,,,23.8,147,13.61,15.65,-2.04,0.308,0.435,0.433,0.386,18.37,24.49,5.96
"Noll, Zack",Pac 12,Oregon,So,P,,,7.6,41,31.71,21.95,9.76,0.194,0.366,0.194,0.28,14.63,14.63,3.28
"Noonan, Jared",Big West,UC Riverside,Jr,P,,,15,67,11.94,11.94,0,0.276,0.373,0.345,0.325,23.88,26.87,3.88
"Norcross Plourde, Jarod",American East,Hartford,Fr,P,,,3.1,23,26.09,21.74,4.35,0.444,0.565,0.722,0.535,13.04,4.35,4.11
"Norkus, Trace",ASUN,North Florida,Jr,P,,,9.4,62,11.29,20.97,-9.68,0.265,0.419,0.306,0.341,17.74,29.03,5.81
"Norman, Jacob",Sun Belt,Louisiana,So,P,,,2.1,19,10.53,5.26,5.27,0.278,0.316,0.389,0.306,31.58,26.32,2.67
"Normandeau, Jonah",American East,Maine,Sr,P,,,27.5,155,9.68,10.97,-1.29,0.326,0.413,0.474,0.386,22.58,26.45,5.66
