Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Crompton, Anfernee",Patriot,Army,So,INF,,,50,0.267,0.312,0.356,1,0.089,1,4,26,6,-20,0.355,0.294,-2,4
"Cromwell, Patrick",ACC,Clemson,Sr,INF,,,99,0.211,0.381,0.342,3,0.131,0,1,26.26,19.19,-7.07,0.277,0.334,0,12
"Cronenbold, Brison",Big 10,Nebraska,Sr,INF,,,16,0.25,0.357,0.5,1,0.25,0,0,37.5,12.5,-25,0.4,0.368,0,2
"Cronk, Kyle",Ivy League,Penn,Fr,OF,,,2,1,1,1,0,0,0,0,0,0,0,1,0.878,1,1
"Cropley, Tyler",Big 10,Iowa,Sr,C,2018,251,66,0.365,0.5,0.596,1,0.231,3,4,4.55,16.67,12.12,0.375,0.468,7,15
"Cross, Carter",Big 10,Nebraska,Fr,OF,,,18,0.2,0.278,0.2,0,0,0,0,11.11,11.11,0,0.214,0.223,-2,0
"Cross, Wyatt",Big 10,Indiana,Jr,C,,,10,0.25,0.4,0.375,0,0.125,0,1,60,20,-40,1,0.35,0,1
"Crossing, Blake",Ivy League,Dartmouth,So,INF,,,21,0.4,0.571,0.4,0,0,2,2,23.81,23.81,0,0.6,0.45,2,5
"Crossman, Erik",Mid-Eastern,Coppin St.,Jr,INF,,,28,0.435,0.519,0.565,0,0.13,0,0,10.71,14.29,3.58,0.5,0.468,3,7
"Crotty, Alex",Southern,Mercer,So,C,,,18,0.308,0.412,0.538,1,0.23,0,0,33.33,16.67,-16.66,0.429,0.395,1,3
"Crowl, Kyle",Big 10,Iowa,So,INF,,,56,0.255,0.339,0.34,0,0.085,0,0,14.29,8.93,-5.36,0.293,0.302,-2,5
"Croy, Brad",Mid American,Bowling Green,Jr,INF,,,36,0.219,0.265,0.219,0,0,0,0,16.67,5.56,-11.11,0.269,0.221,-3,1
"Crum, Jacob",Mid American,Central Mich.,Jr,OF,,,81,0.352,0.418,0.507,0,0.155,5,5,9.88,7.41,-2.47,0.397,0.398,4,14
"Crutcher, Dylan",Sun Belt,Troy,Jr,OF,,,17,0.091,0.353,0.091,0,0,0,0,29.41,23.53,-5.88,0.143,0.257,-1,1
"Cruz, Anthony",Metro Atlantic,Quinnipiac,Sr,C,,,38,0.257,0.297,0.371,0,0.114,3,3,13.16,5.26,-7.9,0.3,0.289,-1,3
"Cruz, Cameron",Mid American,Eastern Mich.,Jr,OF,,,14,0,0.077,0,0,0,1,1,50,7.14,-42.86,0,0.053,-3,-2
"Cruz, Gaby",Northeast,Bryant,So,C,,,52,0.239,0.308,0.304,0,0.065,0,0,21.15,9.62,-11.53,0.306,0.273,-3,4
"Cruz, Isaac",Pac 12,Utah,Jr,INF,,,3,0.333,0.333,0.333,0,0,1,1,0,0,0,0.333,0.293,0,0
"Cruz, Robert",Big West,UC Riverside,Fr,INF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Cruz, Trei",Conference USA,Rice,Fr,INF,,,97,0.289,0.375,0.518,4,0.229,0,0,17.53,10.31,-7.22,0.317,0.38,4,16
"Cruz, Victor",Southwestern,Texas Southern,Fr,INF,,,15,0,0.2,0,0,0,0,0,20,20,0,0,0.138,-2,-1
"Cryer, Chase",Southland,Sam Houston St.,Jr,INF,,,48,0.25,0.312,0.364,1,0.114,2,2,27.08,4.17,-22.91,0.333,0.299,-1,4
"Cucinotta, Jack",Atlantic 10,La Salle,Fr,INF,,,32,0.318,0.531,0.636,1,0.318,1,3,12.5,31.25,18.75,0.353,0.489,4,8
"Cuellar, Kyle",Pac 12,UCLA,So,INF,,,14,0.25,0.5,0.375,0,0.125,1,1,28.57,14.29,-14.28,0.4,0.405,1,3
"Cuevas, Dominic",Mid-Eastern,N.C. Central,Sr,INF,,,39,0.29,0.378,0.419,1,0.129,2,3,12.82,5.13,-7.69,0.308,0.35,0,5
"Cullen, Chris",SEC,South Carolina,Jr,C,,,45,0.175,0.267,0.2,0,0.025,0,0,15.56,8.89,-6.67,0.212,0.222,-4,1
"Cullen, Greg",Metro Atlantic,Niagara,Jr,INF,2018,442,61,0.449,0.525,0.673,1,0.224,2,2,9.84,16.39,6.55,0.477,0.496,8,16
"Cullen, Kyle",Southland,SFA,Fr,OF,,,5,0.5,0.6,0.5,0,0,0,0,40,20,-20,1,0.489,1,1
"Cullum, Isaiah",SEC,Missouri,Jr,1B,,,15,0.154,0.267,0.231,0,0.077,0,0,33.33,13.33,-20,0.25,0.233,-1,1
"Culpepper, Tyler",Southwestern,Jackson St.,Jr,INF,,,12,0.273,0.333,0.273,0,0,1,1,16.67,8.33,-8.34,0.333,0.277,-1,1
"Cummings, Noah",Summit League,Oral Roberts,Sr,OF,,,56,0.321,0.357,0.509,2,0.188,1,2,14.29,5.36,-8.93,0.349,0.369,2,8
"Cunningham, Jack",ACC,Boston College,So,UT,,,78,0.224,0.312,0.254,0,0.03,3,4,21.79,8.97,-12.82,0.294,0.262,-5,5
"Cunningham, Richard",Big 12,Baylor,Jr,OF,,,49,0.179,0.333,0.385,2,0.206,0,0,22.45,6.12,-16.33,0.192,0.324,0,6
"Cuoci, Dominic",Atlantic 10,Saint Josephs,Sr,INF,,,11,0.364,0.364,0.364,0,0,0,0,27.27,0,-27.27,0.5,0.319,0,1
"Cuozzi, Anthony",Big South,UNC Asheville,Fr,INF,,,8,0.286,0.286,0.429,0,0.143,0,0,25,0,-25,0.4,0.303,0,1
"Cuppari, Matt",Atlantic 10,Saint Josephs,So,INF,,,28,0.231,0.286,0.423,1,0.192,0,0,17.86,7.14,-10.72,0.25,0.304,-1,3
"Curcio, Joe",Northeast,LIU Brooklyn,So,OF,,,8,0.2,0.5,0.8,1,0.6,1,1,37.5,12.5,-25,0,0.518,1,2
"Curnane, Reyce",ACC,Boston College,Fr,1B,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Curran, Andrew",OVC,Eastern Ill.,Sr,INF,,,40,0.233,0.351,0.3,0,0.067,0,0,7.5,15,7.5,0.25,0.298,-1,4
"Currie, Colie",Conference USA,Western Ky.,Sr,OF,,,78,0.236,0.286,0.278,0,0.042,3,3,25.64,2.56,-23.08,0.327,0.254,-5,4
"Curry, Michael",SEC,Georgia,Jr,C,2018,471,64,0.358,0.469,0.585,3,0.227,1,1,23.44,17.19,-6.25,0.457,0.45,6,14
"Curry, Steven",Sun Belt,Georgia Southern,So,INF,,,64,0.265,0.438,0.286,0,0.021,1,1,15.63,10.94,-4.69,0.333,0.35,1,9
"Curtis, Drew",Missouri Valley,Southern Ill.,Sr,INF,,,27,0.286,0.444,0.619,2,0.333,1,1,33.33,22.22,-11.11,0.4,0.446,3,6
"Curtis, Jordan",Mid-Eastern,Florida A&M,Jr,OF,,,35,0.429,0.5,0.464,0,0.035,3,3,11.43,14.29,2.86,0.48,0.422,3,7
"Czarske, Joey",Big West,CSUN,So,INF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"D'Alessandro, Dominic",Atlantic 10,George Washington,Jr,UT,,,36,0.258,0.361,0.387,1,0.129,0,0,19.44,11.11,-8.33,0.304,0.334,0,4
"D'Amico, Brett",Southland,Central Ark.,Jr,OF,,,15,0.273,0.429,0.364,0,0.091,0,0,26.67,20,-6.67,0.429,0.362,0,2
"D'Ercole, Jonathan",Big South,Campbell,Fr,C,,,13,0.25,0.308,0.25,0,0,0,0,7.69,7.69,0,0.273,0.256,-1,1
"Dabagian, Brendan",Northeast,Mt. St. Marys,Sr,SS,,,34,0.214,0.333,0.214,0,0,2,2,23.53,14.71,-8.82,0.3,0.264,-2,2
"Dabrio, Nick",Big East,Seton Hall,Jr,OF,,,29,0.13,0.276,0.13,0,0,0,0,10.34,17.24,6.9,0.143,0.21,-3,0
"Dadona, Rob",Big East,Seton Hall,Sr,INF,,,55,0.333,0.407,0.438,1,0.105,1,3,12.73,9.09,-3.64,0.375,0.372,2,8
"Dahill, Justin",Big South,Charleston So.,So,1B,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Daily, Alec",Western Athletic,CSU Bakersfield,Jr,P,,,15,0.357,0.4,0.357,0,0,0,0,20,0,-20,0.455,0.341,0,2
"Daily, Cole",ACC,Notre Dame,Jr,INF,2018,671,92,0.256,0.315,0.341,1,0.085,3,3,17.39,6.52,-10.87,0.308,0.291,-3,8
"Dalesandro, Nick",Big 10,Purdue,Jr,C,2018,309,77,0.238,0.347,0.349,1,0.111,4,6,11.69,14.29,2.6,0.259,0.312,-1,8
"Daley, Malik",Northeast,Bryant,Sr,OF,,,31,0.346,0.433,0.385,0,0.039,2,2,9.68,9.68,0,0.391,0.369,1,5
"Daley, Nick",Southland,SFA,Jr,OF,,,26,0.182,0.308,0.5,2,0.318,4,5,19.23,11.54,-7.69,0.133,0.344,0,3
"Dall, Connor",Big East,Butler,Jr,INF,,,32,0.2,0.375,0.44,1,0.24,0,0,25,21.88,-3.12,0.25,0.357,1,4
"Daller, Matt",Atlantic 10,Rhode Island,Fr,INF,,,26,0.095,0.174,0.095,0,0,0,0,34.62,7.69,-26.93,0.167,0.136,-4,-1
"DalPorto, Tim",Mid American,Kent St.,Sr,C,,,60,0.373,0.417,0.627,3,0.254,0,0,10,8.33,-1.67,0.356,0.429,5,12
"Dalton, Wil",SEC,Florida,So,OF,2019,,69,0.177,0.261,0.242,1,0.065,2,2,21.74,7.25,-14.49,0.217,0.233,-6,2
"Daly, Pat",Northeast,Mt. St. Marys,Fr,OF,,,14,0.167,0.214,0.25,0,0.083,0,0,35.71,7.14,-28.57,0.25,0.201,-2,0
"Damla, Adrian",Big West,UC Irvine,So,INF,,,14,0.308,0.357,0.462,0,0.154,0,0,50,7.14,-42.86,0.667,0.35,0,2
"Damron, Trevor",Sun Belt,Coastal Carolina,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Dana, Casey",Big East,Seton Hall,Fr,INF,,,53,0.25,0.321,0.438,1,0.188,1,1,39.62,7.55,-32.07,0.423,0.326,0,6
"Daniel, Clayton",OVC,Jacksonville St.,Sr,INF,2018,938,75,0.262,0.324,0.385,0,0.123,2,3,4,9.33,5.33,0.266,0.306,-2,7
"Daniels, Will",Sun Belt,La.-Monroe,Sr,INF,,,38,0.281,0.378,0.469,1,0.188,1,1,18.42,5.26,-13.16,0.333,0.37,1,6
"Daniels, Zach",SEC,Tennessee,Fr,OF,2018,562,34,0.154,0.353,0.308,1,0.154,0,0,26.47,20.59,-5.88,0.188,0.311,-1,3
"Danison, Roger",Big East,Xavier,Jr,OF,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Daschbach, Andrew",Pac 12,Stanford,So,INF,,,55,0.271,0.345,0.583,5,0.312,0,1,20,9.09,-10.91,0.242,0.387,2,9
"Datres, Kyle",ACC,North Carolina,Jr,INF,2018,366,113,0.356,0.416,0.554,3,0.198,5,6,15.93,6.19,-9.74,0.407,0.413,7,21
"Dau, Rob",Mountain West,Air Force,Jr,C,,,49,0.262,0.319,0.429,1,0.167,0,0,28.57,8.16,-20.41,0.357,0.319,-1,5
"Daubon, Isiah",Northeast,Sacred Heart,Fr,OF,,,4,0,0.333,0,0,0,1,1,25,0,-25,0,0.24,0,0
"Dauch, Charlie",Mid American,Miami (OH),Sr,OF,,,2,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Daugherty, Cam",Mid American,Bowling Green,Jr,INF,,,40,0.139,0.225,0.278,1,0.139,0,0,32.5,10,-22.5,0.182,0.225,-4,1
"Daugherty, Tyler",Summit League,Omaha,Jr,OF,,,38,0.176,0.216,0.235,0,0.059,0,0,21.05,5.26,-15.79,0.222,0.198,-4,0
"Davidson, Anders",Mountain West,San Jose St.,So,INF,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Davidson, Logan",ACC,Clemson,So,SS,2019,,126,0.275,0.363,0.578,9,0.303,7,8,26.19,11.11,-15.08,0.313,0.396,6,22
"Davis, Blake",OVC,UT Martin,Fr,C,,,48,0.256,0.312,0.395,1,0.139,0,0,22.92,8.33,-14.59,0.313,0.305,-1,5
"Davis, Bradley",Sun Belt,Appalachian St.,So,C,,,8,0,0,0,0,0,0,0,50,0,-50,0,0,-2,-1
"Davis, Brian",Mid-Eastern,Florida A&M,Sr,INF,,,36,0.1,0.472,0.1,0,0,0,0,30.56,16.67,-13.89,0.2,0.344,0,5
"Davis, Chris",Ivy League,Princeton,So,OF,,,35,0.207,0.343,0.241,0,0.034,0,0,37.14,17.14,-20,0.375,0.279,-2,3
"Davis, Colin",Southern,Wofford,Fr,OF,,,56,0.551,0.593,1.082,4,0.531,3,5,17.86,8.93,-8.93,0.657,0.68,16,23
"Davis, Conor",SEC,Auburn,So,OF,,,56,0.222,0.357,0.289,0,0.067,1,3,10.71,16.07,5.36,0.25,0.3,-2,5
"Davis, Cooper",SEC,Vanderbilt,Fr,OF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Davis, J.D.",Southern,The Citadel,So,2B,,,27,0.056,0.346,0.111,0,0.055,1,1,18.52,29.63,11.11,0.077,0.26,-2,2
"Davis, Jaran",Mid-Eastern,Norfolk St.,Fr,INF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Davis, Joe",AAC,Houston,Jr,1B,,,48,0.222,0.271,0.378,1,0.156,0,0,14.58,4.17,-10.41,0.243,0.281,-2,4
"Davis, Jonah",Pac 12,California,Jr,OF,2018,444,71,0.259,0.408,0.5,3,0.241,2,2,29.58,9.86,-19.72,0.344,0.391,3,12
"Davis, Josh",West Coast,Pepperdine,Sr,OF,,,26,0.182,0.308,0.364,1,0.182,0,0,19.23,15.38,-3.85,0.188,0.299,-1,2
"Davis, Kyle",Southwestern,Prairie View,N/A,2B,,,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Davis, Michael",Big 12,Texas Tech,Sr,INF,2018,724,80,0.258,0.412,0.387,1,0.129,1,2,26.25,16.25,-10,0.366,0.361,2,12
"Davis, Peyton",Southland,Northwestern St.,Fr,INF,,,16,0.267,0.312,0.533,1,0.266,0,0,12.5,6.25,-6.25,0.25,0.356,0,2
"Davis, Ryan M.",Big East,Georgetown,So,INF,,,55,0.267,0.34,0.333,0,0.066,2,5,29.09,7.27,-21.82,0.387,0.299,-2,5
"Davis, Ryan P.",Big East,Georgetown,Fr,C,,,39,0.459,0.487,0.622,1,0.163,3,3,12.82,5.13,-7.69,0.516,0.475,5,9
"Davis, Skyler",Western Athletic,Utah Valley,So,C,,,19,0.2,0.368,0.267,0,0.067,0,1,31.58,21.05,-10.53,0.333,0.303,-1,2
"Davis, Turner",Mid-Eastern,Savannah St.,So,C,,,18,0.167,0.167,0.278,0,0.111,0,0,44.44,0,-44.44,0.3,0.187,-2,0
"Davis, Wells",Sun Belt,South Ala.,Jr,INF,,,79,0.167,0.333,0.283,1,0.116,0,0,22.78,18.99,-3.79,0.209,0.288,-3,7
"Davis, Zack",Conference USA,UAB,So,OF,,,35,0.167,0.286,0.2,0,0.033,0,0,22.86,8.57,-14.29,0.227,0.236,-3,1
"Davison, Champ",Southland,Nicholls St.,Jr,OF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Dawkins, Ian",Western Athletic,Sacramento St.,Sr,OF,2018,798,74,0.377,0.486,0.656,3,0.279,0,0,13.51,16.22,2.71,0.417,0.48,9,18
"Dawson, Chase",Horizon,Valparaiso,Jr,OF,,,86,0.211,0.337,0.268,0,0.057,2,2,10.47,12.79,2.32,0.238,0.283,-4,7
"Dawson, Trey",SEC,Kentucky,Jr,INF,2018,462,61,0.312,0.441,0.417,1,0.105,3,3,21.31,18.03,-3.28,0.412,0.384,3,10
"Day, Cully",OVC,Belmont,Sr,OF,,,73,0.154,0.233,0.2,0,0.046,1,1,30.14,8.22,-21.92,0.227,0.201,-8,1
"Day, Dawson",Western Athletic,Seattle U,Fr,UT,,,4,0.25,0.25,0.25,0,0,0,0,50,0,-50,0.5,0.22,0,0
"Day, Jimmy",Missouri Valley,Evansville,So,INF,,,2,0,0.5,0,0,0,0,0,0,0,0,0,0.36,0,0
"De La Cruz, Mason",Pac 12,Washington St.,Fr,INF,,,35,0.161,0.235,0.194,0,0.033,0,0,48.57,5.71,-42.86,0.357,0.202,-4,0
"De la Cruz, Richard",Big South,Radford,So,OF,,,20,0.133,0.316,0.133,0,0,0,1,40,20,-20,0.286,0.238,-2,1
"De Los Reyes, Skyler",Big West,UC Riverside,So,INF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"de Watteville, Alec",Western Athletic,Sacramento St.,Sr,INF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Dean, Kyle",West Coast,BYU,So,OF,,,33,0.194,0.188,0.355,1,0.161,0,1,33.33,0,-33.33,0.25,0.223,-3,1
"DeAnna, Mason",AAC,Cincinnati,Jr,C,,,19,0.25,0.333,0.25,0,0,1,1,31.58,5.26,-26.32,0.4,0.274,-1,1
"Dearth, John",Mountain West,San Diego St.,Fr,P,,,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Deatherage, Blake",Colonial,UNCW,Jr,INF,,,5,0.2,0.2,0.2,0,0,0,0,40,0,-40,0.333,0.176,-1,0
"Deatherage, Brock",ACC,NC State,Sr,OF,2018,285,104,0.322,0.417,0.471,3,0.149,6,9,31.73,10.58,-21.15,0.481,0.387,5,17
"Deaton, Christian",Western Athletic,CSU Bakersfield,Sr,OF,,,19,0.091,0.474,0.091,0,0,0,1,21.05,36.84,15.79,0.143,0.339,0,2
"DeBacker, Josh",Missouri Valley,Wichita St.,Jr,1B,,,11,0,0.091,0,0,0,3,4,36.36,9.09,-27.27,0,0.063,-3,-1
"DeBenedictis, Braden",Pac 12,Utah,So,INF,,,43,0.378,0.452,0.405,0,0.027,0,1,23.26,11.63,-11.63,0.519,0.384,2,7
"DeBlasie, Dominic",Mid-Eastern,UMES,Jr,C,,,41,0.2,0.415,0.233,0,0.033,1,1,24.39,24.39,0,0.3,0.323,0,5
"Debo, Brad",ACC,NC State,So,C,2019,,26,0.263,0.462,0.316,0,0.053,1,1,7.69,23.08,15.39,0.294,0.37,1,4
"DeBonis, Chase",Mid-Eastern,Bethune-Cookman,So,C,,,26,0.294,0.52,0.353,0,0.059,0,0,15.38,26.92,11.54,0.385,0.412,2,5
"DeBonville, Thomas",Summit League,Omaha,Jr,OF,,,53,0.333,0.396,0.542,2,0.209,4,4,18.87,9.43,-9.44,0.389,0.4,3,9
"Debrosse, Chandler",Northeast,Central Conn. St.,Jr,INF,,,14,0.538,0.571,0.692,0,0.154,0,0,7.14,7.14,0,0.583,0.54,2,4
"Decker, Matt",Pac 12,Stanford,Sr,C,,,10,0.375,0.444,0.5,0,0.125,0,0,0,0,0,0.375,0.413,1,2
"Decker, Ryan",Mid-Eastern,N.C. Central,So,P,,,3,1,1,1,0,0,0,0,0,33.33,33.33,1,0.816,1,2
"Decolati, Niko",West Coast,Loyola Marymount,Jr,INF,2018,186,60,0.278,0.333,0.407,1,0.129,1,3,25,6.67,-18.33,0.359,0.32,-1,7
"Decote, Cody",Southland,New Orleans,Sr,OF,,,31,0.31,0.323,0.448,1,0.138,0,0,0,3.23,3.23,0.276,0.326,0,4
"Dee, Alex",Horizon,Ill.-Chicago,So,INF,,,22,0.2,0.227,0.3,0,0.1,0,0,27.27,4.55,-22.72,0.267,0.224,-2,1
"Deeb, Michael",Mid-Eastern,Bethune-Cookman,Sr,OF,,,25,0.053,0.217,0.053,0,0,1,1,40,16,-24,0.111,0.158,-4,-1
"Deere, Cameron",Ivy League,Brown,So,P,,,22,0.263,0.318,0.263,0,0,0,0,27.27,4.55,-22.72,0.357,0.264,-1,1
"Dees, Aaron",Western Athletic,UTRGV,Jr,OF,,,22,0.3,0.364,0.4,0,0.1,0,0,40.91,0,-40.91,0.545,0.338,0,3
"DeFilippo, P.J.",Northeast,Sacred Heart,Sr,INF,,,51,0.359,0.48,0.385,0,0.026,1,1,9.8,17.65,7.85,0.4,0.392,2,9
"DeGraw, Tim",Ivy League,Yale,Jr,OF,,,51,0.283,0.353,0.37,0,0.087,0,1,13.73,7.84,-5.89,0.333,0.32,-1,6
"DeGuzman, Cristopher",Southwestern,Alabama St.,Fr,INF,,,19,0.25,0.333,0.25,0,0,0,0,26.32,10.53,-15.79,0.364,0.272,-1,1
"DeHass, Brandon",OVC,Eastern Ky.,Fr,C,,,18,0.167,0.167,0.222,0,0.055,0,0,11.11,0,-11.11,0.188,0.167,-3,0
"Deimling, Jeff",Mountain West,New Mexico,Jr,OF,,,49,0.341,0.438,0.439,0,0.098,0,0,22.45,10.2,-12.25,0.467,0.388,2,8
"DeJesus, Eric",Southland,SFA,Sr,INF,,,34,0.2,0.364,0.2,0,0,0,0,20.59,20.59,0,0.263,0.28,-2,3
"Del Castillo, Christian",Big East,Seton Hall,So,OF,,,56,0.239,0.375,0.239,0,0,0,0,21.43,12.5,-8.93,0.324,0.297,-2,5
"DeLaCruz, Johnny",Sun Belt,La.-Monroe,Sr,INF,,,60,0.327,0.368,0.462,1,0.135,4,6,11.67,6.67,-5,0.356,0.356,1,8
"Delano, Garett",Ivy League,Brown,So,OF,,,25,0.381,0.48,0.619,1,0.238,0,0,32,12,-20,0.583,0.467,3,6
"Delgado, Michael",Mid-Eastern,Norfolk St.,So,INF,,,10,0.429,0.556,0.571,0,0.142,0,1,30,20,-10,0.75,0.487,1,3
"Deloach, Zach",SEC,Texas A&M,Fr,OF,,,76,0.246,0.293,0.377,1,0.131,0,0,14.47,6.58,-7.89,0.276,0.288,-3,6
"Delongchamps, Jack",Big South,Charleston So.,Jr,C,,,8,0,0,0,0,0,0,0,25,0,-25,0,0,-2,-1
"Delorefice, Davis",Pac 12,Utah,Fr,INF,,,43,0.237,0.293,0.263,0,0.026,1,2,34.88,4.65,-30.23,0.391,0.253,-3,2
"Delsignore, Josh",Metro Atlantic,Siena,So,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"DeLuca, Jonny",Pac 12,Oregon,Fr,OF,,,85,0.197,0.241,0.263,1,0.066,3,5,9.41,5.88,-3.53,0.203,0.223,-8,2
"DeMaio, Joe",Metro Atlantic,Iona,Jr,OF,,,14,0.083,0.154,0.083,0,0,0,0,21.43,7.14,-14.29,0.111,0.121,-3,-1
"DeMarco, Pat",SEC,Vanderbilt,Fr,OF,2019,,77,0.312,0.416,0.484,2,0.172,3,3,16.88,11.69,-5.19,0.36,0.39,4,13
"deMarrais, Doug",Big East,Villanova,Jr,C,,,33,0.222,0.344,0.296,0,0.074,0,0,33.33,15.15,-18.18,0.375,0.295,-1,3
"DeMartino, Drew",American East,Hartford,Fr,INF,,,23,0.261,0.261,0.348,0,0.087,0,0,34.78,0,-34.78,0.4,0.261,-1,1
"Demeter, Dustin",Big West,Hawaii,So,INF,,,18,0.167,0.167,0.389,1,0.222,0,0,44.44,0,-44.44,0.222,0.23,-2,1
"Dempsey, Brian",ACC,Boston College,So,3B,,,79,0.328,0.427,0.344,0,0.016,3,5,6.33,12.66,6.33,0.356,0.352,1,11
"Dempsey, Nolan",Mountain West,Fresno St.,Jr,INF,,,38,0.257,0.297,0.371,1,0.114,1,1,18.42,2.63,-15.79,0.296,0.292,-1,3
"Demumbrum, Drew",Horizon,Oakland,So,OF,,,13,0.273,0.385,0.273,0,0,1,1,30.77,15.38,-15.39,0.429,0.309,0,1
"Denholm, Logan",Big West,UC Davis,So,C,,,36,0.138,0.306,0.276,1,0.138,1,1,27.78,16.67,-11.11,0.167,0.274,-2,3
"Denicola, Nick",Big 12,West Virginia,Fr,C,,,2,0.5,0.5,1,0,0.5,0,0,0,0,0,0.5,0.621,0,1
"Denison, Joey",Sun Belt,Troy,Sr,INF,,,86,0.354,0.471,0.462,1,0.108,10,12,10.47,11.63,1.16,0.379,0.409,5,16
"Denney, Lucas",Western Athletic,Seattle U,Sr,INF,,,24,0.105,0.292,0.211,0,0.106,0,0,37.5,12.5,-25,0.2,0.25,-2,1
"Dennis, Austin",Conference USA,Middle Tenn,Jr,INF,2018,612,76,0.313,0.395,0.478,2,0.165,7,9,7.89,11.84,3.95,0.322,0.378,3,12
"Dennis, Cody",Horizon,Youngstown St.,So,INF,,,24,0.167,0.318,0.167,0,0,1,1,12.5,12.5,0,0.2,0.247,-2,1
"Denson, Myles",Pac 12,Arizona St.,So,OF,,,15,0.273,0.429,0.364,0,0.091,0,0,20,20,0,0.375,0.362,0,2
"Dent, Riley",Horizon,Valparaiso,So,OF,,,28,0.136,0.321,0.182,0,0.046,0,0,28.57,17.86,-10.71,0.214,0.256,-2,2
"Depreta-Johnson, Tyler",Southland,Houston Baptist,Sr,INF,2018,1049,61,0.295,0.458,0.409,1,0.114,2,7,9.84,19.67,9.83,0.316,0.39,3,10
"DeRenzi, Michael",Big East,Georgetown,Sr,OF,,,29,0.269,0.345,0.308,0,0.039,6,6,20.69,10.34,-10.35,0.35,0.296,-1,3
"DeRenzo, Domenic",Big 12,Oklahoma,Jr,C,,,20,0.154,0.4,0.231,0,0.077,1,1,35,30,-5,0.286,0.313,0,2
"Derer, Tommy",ASUN,NJIT,Sr,INF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Derkay, Pete",SEC,Tennessee,So,C,2019,,75,0.327,0.514,0.538,0,0.211,0,0,13.33,22.67,9.34,0.395,0.453,7,17
"Derr, Nick",ACC,Florida St,So,INF,,,60,0.184,0.333,0.327,1,0.143,0,1,30,15,-15,0.267,0.303,-2,6
"DeSantolo, Jared",Conference USA,Fla. Atlantic,Fr,INF,,,24,0,0.217,0,0,0,0,0,33.33,12.5,-20.83,0,0.153,-4,-1
"Deshazier, Jaylon",Sun Belt,Arkansas St.,Fr,UT,,,15,0.091,0.333,0.364,1,0.273,0,0,20,26.67,6.67,0,0.319,0,2
"DeSimone, Daniel",Big 12,Oklahoma State,Fr,1B,,,19,0.118,0.211,0.118,0,0,0,0,42.11,10.53,-31.58,0.222,0.165,-3,0
"DeThomasis, Zack",American East,UMBC,Jr,OF,,,9,0.429,0.429,0.429,0,0,0,1,22.22,0,-22.22,0.6,0.376,0,1
"Devanney, Cam",Colonial,Elon,So,INF,,,52,0.295,0.404,0.409,1,0.114,1,1,11.54,15.38,3.84,0.324,0.362,1,8
"DeVenney, Luke",Mid American,Eastern Mich.,Sr,P,,,19,0.214,0.421,0.429,1,0.215,0,0,21.05,26.32,5.27,0.222,0.38,1,3
"Devine, Drew",Mid American,Western Mich.,So,INF,,,61,0.288,0.377,0.385,1,0.097,1,2,9.84,13.11,3.27,0.304,0.337,0,8
"Devito, Jay",Northeast,Central Conn. St.,Fr,INF,,,8,0.143,0.25,0.143,0,0,1,1,12.5,12.5,0,0.167,0.196,-1,0
"DeVore, Grant",Southland,Lamar,Sr,INF,,,51,0.214,0.327,0.238,0,0.024,3,4,13.73,13.73,0,0.257,0.267,-3,3
"DeWaine, Buddy",Northeast,Central Conn. St.,So,INF,,,49,0.196,0.245,0.37,1,0.174,0,0,12.24,6.12,-6.12,0.205,0.263,-3,3
"Dey, Griffin",Ivy League,Yale,Jr,1B,,,46,0.286,0.326,0.357,1,0.071,0,0,28.26,6.52,-21.74,0.379,0.299,-1,4
"Diaz, Gio",West Coast,Saint Marys (CA),Fr,INF,,,25,0.211,0.36,0.263,0,0.052,0,0,8,8,0,0.222,0.297,-1,2
"Diaz, Joannes",Southwestern,Alabama A&M,So,C,,,10,0.429,0.556,0.429,0,0,0,0,0,10,10,0.429,0.45,1,2
